T,FC,x1,x2,x3
1,3,7.902858587087908,4.5917733809413575,7.20094179605412
2,3,7.2624854654753115,2.004763042021638,6.174220311076169
3,3,4.545611772844134,6.832413562453697,8.628168384194375
4,4,9.808500633779495,5.654021329769933,3.1150114490194234
5,4,4.018881776892245,2.0167104173877237,6.832584036898794
6,2,6.492274280592118,9.122898413909436,3.311138177146861
7,0,8.161951061731592,5.719802661459239,7.74184687426647
8,0,2.3512756564575708,6.972950503755307,5.580854634560347
9,0,3.2093661402832407,4.027512295210602,2.485494278549632
10,1,2.2633938052330844,4.572868760867883,6.312342767114659
11,5,9.920763095395824,6.370559576392104,6.301106302519537
12,1,5.698535864772971,2.439657787161027,7.906292890756765
13,0,5.790042719205628,3.503726208758472,5.448521768364818
14,0,3.3413455640072405,8.586002863442472,4.487034785289386
15,2,3.1869739361159666,3.7509928290742343,3.414503770025881
16,0,7.115537151360128,3.1284953440855703,7.1953593906306486
17,2,4.739190271881399,7.2496072176325335,4.832330900858994
18,1,4.4523165869222145,6.0988175712008275,4.81367342889329
19,1,7.219405842899439,2.936744756696547,4.011681593405538
20,0,4.068002605689472,7.721290731401794,3.278626545683095
