T,FC,x1,x2,x3,x4
1,5,7.1604323645768115,9.041798755074662,5.091911130872231,6.381934199028758
2,4,8.058413067849823,3.0723021626467117,5.409717574372035,3.575833859630799
3,3,3.455256875958958,8.701707541243444,2.7714260775087727,8.263702714370062
4,1,2.0020642967857607,6.163021612260996,5.150599590423505,8.778832209537043
5,3,8.404495624192439,6.036997155853051,6.630605864141585,5.131012278767705
6,2,4.045490580866484,5.114354747672426,6.512040782811212,4.040516593873138
7,2,3.166724958308246,3.4848775001606986,2.2360705231846754,2.9528012542214754
8,0,6.085567649214999,3.762797053540691,5.609813840149471,4.895177580246017
9,4,7.4393507383330775,7.019265106249046,4.0641801444812735,3.650577947635766
10,2,7.058629698316652,4.1236261287457125,6.138220860793117,3.2004154941816574
11,2,4.002406121201076,6.995530157289565,9.74331402170991,4.453800505901918
12,4,5.879662399428128,2.763924150200898,6.073577701563483,4.037812902134844
13,2,8.263604592065402,4.714801069828437,7.193539291797847,5.126811657609474
14,3,2.1177192910757334,4.1888402947134775,5.100736690827899,8.34238796181905
15,0,5.441523752354303,4.20695840450422,4.852154500758098,9.951062255469951
16,4,8.16189257522557,7.026076636085463,7.3763779675024335,6.038437719421701
17,2,3.483778444824234,7.0866470411004014,3.1315144610153527,7.813420733497912
18,1,4.121632958457094,6.970689341669727,2.289647321787172,2.9756493661225774
19,0,4.292902011428414,5.96920114600647,3.2307634700075236,3.036768920128642
20,0,3.3481671371886073,6.348286738867625,2.1334423159047224,6.008827714994231
