T,FC,x1,x2,x3
1,4,8.284692579863341,5.750751459031455,2.099274507382448
2,6,5.035066425639848,7.583846112971498,7.046189171483193
3,2,3.595998630489182,2.064040537082058,5.387579633860922
4,2,2.6696899337507825,6.3431139796300995,2.267554510977172
5,3,5.3625216571834295,5.1794193747272095,2.3203332218098023
6,4,7.260004437893604,6.2925973748239645,8.349519291734325
7,3,3.461920400441851,5.848335018779153,7.581662900272486
8,2,8.108495963484394,7.359042770205344,3.324660218193609
9,2,3.7821378588576304,2.8278220712949107,4.875698604814616
10,1,8.470079788598264,7.15264596599589,3.544157363911826
11,1,4.351295617307339,7.110124596240945,4.716551275570776
12,2,4.033353761353084,9.099203353994689,3.1634759034186257
13,1,6.751114589983558,8.568422179243775,5.737192826632624
14,2,7.00788256252109,3.002787437332527,2.032967303713327
15,1,3.1105882389996173,7.107361551985978,2.1282241668616506
16,1,2.2171179012183257,6.025272673497046,5.683900690082833
17,3,6.323630306027357,6.174483669630294,5.358827650877051
18,0,6.32493558341032,4.0436466023664535,3.117139419333242
19,1,4.914912402246482,7.123442668178529,4.462380215408494
20,2,7.319948636573226,8.20250456029498,4.203830537023659
