T,FC,x1,x2,x3,x4,x5
1,2,6.132431176903965,4.421060559253709,5.482132970537569,7.341451517622947,6.146744487699219
2,4,2.5574480113639955,6.010565352568588,3.2483512108660806,6.568574606188383,5.692853178917601
3,3,2.2161706101525844,6.668853964723057,4.780489236585614,7.74196960626884,3.610811407934192
4,4,2.197998114128594,3.101847832068,7.106995295449822,5.18235309686438,5.970712042831175
5,2,6.331738786686849,8.039603217130491,4.4965393462575065,2.8695763041248976,6.163814298499541
6,3,6.083487329766603,6.22762559725269,6.482920849428104,3.698801077632505,3.1919559541059295
7,2,6.3264629135973385,5.1779390183578595,8.47868510894891,3.6870518506736434,4.13113501764034
8,3,7.073116768575997,6.064072408696823,3.7603687578451765,5.227414585677513,5.567879414687482
9,3,3.910707113439404,6.962895134225285,3.8234170422352287,4.025416182455253,9.249865889856878
10,3,3.26853182194178,6.397447960034835,6.1685610425854165,5.1652296479769975,3.2786891375814546
11,4,4.877377937638434,9.094386889482626,8.812932589379646,5.318281761178669,4.677956152835813
12,0,4.579630981778376,4.439754176855818,5.2580195581989315,2.335822605301495,6.682021886930684
13,4,4.473173065078435,5.256922352999826,6.621068169016427,5.955306464209579,6.164861593508595
14,2,6.245808751682158,7.872948194062392,4.57932568639058,3.115916156628399,2.3433330186673484
15,1,5.020842141658243,4.696166411656243,2.588424658616877,6.675506954849395,5.033809876183292
16,1,7.175130062994325,2.180547480138711,2.6330595015199325,5.482148386890184,2.7785740869917315
17,2,3.012871187567401,6.153876019301068,5.938482236689101,3.19316289026009,7.146861072792283
18,2,6.5751693308069585,4.803962825839433,5.409171466952019,3.967759948230087,5.7112016752689
19,2,5.896200654657461,6.10970239398972,3.4582520461111246,3.805364869918199,5.889301192716161
20,1,2.017295436403872,6.14469806380553,8.082733879346057,6.478109106331398,4.350502159771253
