T,FC,x1,x2,x3,x4
1,2,4.21705671237371,3.917203287535251,2.864471245848384,3.9482460018438728
2,80,4.343741496504882,6.215904099253477,2.6115638523728792,4.07729574103495
3,39,6.30081103629362,10.654888614718951,4.1310793452045935,3.36689110356375
4,4,6.083246095667938,4.029905405260739,2.0951112630279676,3.403416781404804
5,1,4.340302057253892,3.044189820724354,7.435737436829976,2.6041878565932537
6,0,2.413482418959331,7.698074816514663,6.937937427739356,2.023243757905502
7,0,9.394941086851741,2.160615499020716,4.24237445401864,3.3150971544951098
8,0,2.349932772783206,8.04069588488089,5.234632327011153,3.240408329649148
9,0,8.959688890363324,7.367690289186722,4.017118649654649,3.5216045438107937
10,0,5.439740436346767,3.6167037006913385,7.411659839794984,4.670766092954333
11,0,2.022411139712534,7.246208229797827,5.770100424068525,4.409936641217339
12,0,4.793524438778566,3.2038548403891647,2.84549013705895,2.2386546782025905
13,0,5.679789719597727,5.157091418583175,5.2692723837622335,4.1206616955724025
14,0,4.5275389033734275,4.053625927164859,3.742828775415385,8.284543798733143
15,0,4.274310892694391,2.968985041997422,2.404013244431642,8.846415395529956
16,0,3.1032653902308724,6.469908867933562,5.856260570904176,6.1773820445080805
17,0,5.985375037636782,4.106411657823906,8.685793452521139,3.022205827219094
18,0,4.280794207786556,7.967361091892521,8.205653296929391,3.0895131222671304
19,0,8.026811375365169,2.0284582546204066,3.2718713307532106,6.8846274524376225
20,0,6.629277014880589,5.212349313430909,2.732073883983565,7.929677067300005
