T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,0.05,1.3,0.5,0.01014269288163519,0.39150102997954583,0.0029195890234990918,0.004492668652391602,1.2776112784899991
2,7,1.0,17.8,2.8,0.16942683315669316,15.029523655499931,1.6916672314513799,0.37613063237719935,3.258343001106414
3,4,0.19,5.0,1.0,0.037870787164436176,1.9798449647511212,0.30147891098031976,0.10764942339640969,2.5859380218174417
4,4,0.41,1.5,0.5,0.05706856147908286,0.040656753465711515,0.44668070482542105,0.2865763146009088,0.21013206002738138
5,2,0.32,1.5,0.5,0.2761990168150167,1.2255674842554365,0.47670990245580225,0.20959906752930288,1.248712252972451
6,3,0.61,3.0,1.0,0.4448026237712412,0.14790622004957743,0.6260136383533759,0.10815534758076878,0.2886934267557483
7,0,0.32,3.0,0.5,0.28957358082283885,0.35572288562350907,0.008370311832888278,0.2673120613154853,0.10735565107663847
8,5,1.83,8.0,2.5,0.17281559087598622,4.7896635961686105,0.721459858797206,1.7346362353725022,0.6321039619151607
9,7,3.01,30.0,3.0,1.7717003418598731,2.959328612505354,0.9926469850060251,0.5135136035659836,25.885721603640594
10,1,1.79,9.0,3.0,0.8385955790353167,5.702418959158452,1.8563838006561575,1.1694793617776955,4.8087514428089895
11,2,3.17,25.0,6.0,2.772205755946637,11.09794848137852,2.1969389219464937,1.281812298396596,18.43345809462379
12,0,3.4,15.0,4.0,1.0563773215074823,4.327643037890495,0.6430246182207076,2.313768212392848,10.976069731179887
13,1,4.2,15.0,4.0,1.3180604795617699,3.5278880908598214,0.5510518447848738,2.194980074863692,7.002003722687042
14,0,1.2,2.0,1.0,0.27801710411760255,1.589516247668952,0.2349505456836103,0.4412186466715918,1.2842964927830107
