T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,2,0.05,1.3,0.5,0.013521399154355762,0.7812893126881586,0.30464010450428086,0.0062357514338958146,0.09730036406874797,0.11324393032488922
2,9,1.0,17.8,2.8,0.8976747269581201,16.280377597676676,1.4794363874536063,0.9700379861403853,13.613383605595082,2.0560688842318924
3,5,0.19,5.0,1.0,0.05256028428914791,2.050866698694599,0.15623578818317596,0.1841282037602291,3.4202263617186004,0.36372895998072763
4,5,0.41,1.5,0.5,0.021087896538550432,0.21635088967061217,0.3836695503717008,0.3995804276836701,0.9708998000265505,0.4886109287379951
5,3,0.32,1.5,0.5,0.31853642895181683,1.3031217760832652,0.2789059095887311,0.024421315610428387,0.32280120980561594,0.14883607182011227
6,2,0.61,3.0,1.0,0.48895688051145886,0.8761446450688752,0.7111594379751716,0.522054609415483,2.0489993268502396,0.08196680779151722
7,3,0.32,3.0,0.5,0.22601888041483548,2.769544554746726,0.4450568036622152,0.10912491774319208,1.4675359370288565,0.26497125069579025
8,2,1.83,8.0,2.5,1.4815346589937854,3.803590895110462,2.1544266396573426,1.1427994070922167,4.566225451451788,2.380791881637011
9,13,3.01,30.0,3.0,1.6341078771460424,14.47232554191033,1.9958167220215426,1.0684223120367262,14.66268141807504,1.6181006537414975
10,0,1.79,9.0,3.0,1.7438933630156797,3.047857129924434,0.08386719654715002,1.1930621853398835,5.793821202438829,0.8509075099694299
11,4,3.17,25.0,6.0,0.8822896547502439,6.010544075075064,1.7248493426246554,0.2233439052760441,17.760558089162025,4.436700862864379
12,0,3.4,15.0,4.0,2.3689332438935344,12.944405319350606,1.9394842051565715,1.0899687497118107,4.261976460147838,2.2768591207191844
13,0,4.2,15.0,4.0,4.081602428879846,8.280279016978954,2.7131732033934006,1.9288170998604228,14.233109333335918,0.18567135156569492
14,0,1.2,2.0,1.0,0.9123727332529594,0.27077499109164394,0.5284926120491101,0.3700180283139293,0.8345913505313189,0.15068700978558214
