T,FC,x1,x2,x3,x4,x5
1,7,5.298286704624049,7.177999435104757,10.569644716322394,6.50883899651621,8.54295947829392
2,4,7.90993618832679,4.3943986653501295,8.270878188838848,3.0352178626148345,6.779437533947547
3,5,3.796879332476733,4.579707512061036,3.1453888061314013,7.634138820988884,3.8786584071270993
4,12,7.558572199986447,7.669890310750316,6.821494886373335,7.114122800621365,4.308594987155023
5,8,7.660178202179368,4.062297599475833,5.474771263072752,3.3203488867395077,7.943124546552129
6,8,8.930116183802033,2.3540695444127517,7.817107678429814,5.126630095385698,2.990301592663676
7,5,5.101882367511359,6.531314531878351,9.839246173787764,4.560388971051619,2.074313185454123
8,5,7.00077202397919,3.427274717850455,3.337283803331105,4.614204858649696,6.314942186610055
9,6,7.024918403522206,7.975591276036211,5.186875431688454,6.398608077548492,3.4940638526407595
10,3,4.533301910442262,2.3442945340725823,3.0673975383545744,5.116016935861957,9.68036846740524
11,5,4.072790760691087,2.4441820255660955,5.076117541650988,5.139553354419197,7.2071944465067475
12,1,6.296801102152281,8.306911868975043,3.417144387123686,3.264207146078883,3.5431716574642036
13,1,6.563598828406835,2.602488911422882,7.013544102286438,2.4329656872012495,8.637094663088526
14,4,7.926652356779338,7.38423122869404,2.794431069480005,7.594849251792179,3.7864792575010724
15,1,6.0415837316680125,2.2052462892746743,2.5269920729402586,6.450817560162959,6.7651038611891705
16,0,8.204141273243,7.553003435385412,7.864501541709554,5.727642199837423,7.389252276208117
17,0,7.153740697225047,8.37526500439369,4.244424945218339,2.5080303104759354,4.21294751805663
18,2,7.710679793555432,5.231411412008034,3.7051553693031507,4.024399672473601,6.746377622100567
19,0,4.723508271012683,7.369906189335986,3.698787790368203,6.862587905144574,3.0148037312064173
20,0,3.2662916610205652,7.812525168488841,7.648549286775591,6.547400905825423,6.76558136147369
