T,FC,x1,x2
1,2,6.3268865500659865,2.4707738301183686
2,2,9.52074813685006,5.359275858575987
3,3,7.225328892504454,7.392805231114915
4,1,8.508434625678605,5.238522681836529
5,1,8.773903659493655,2.1263891983214833
6,6,4.650463191500918,8.585855089520859
7,6,7.689474556064482,7.142061330579041
8,4,6.617852510026756,4.577893372254887
9,3,5.7535604441164425,4.54774695618985
10,4,4.548854812226661,8.370261084514212
11,4,6.100961094712359,6.912835679729092
12,4,7.11278705265798,6.112737706744333
13,6,2.3080998452800094,8.631718620265968
14,5,6.90001607478957,5.755522491016304
15,1,3.1354635099535137,5.087438020416153
16,2,5.426379803236264,4.496776006784746
17,3,4.700564130429176,2.723015722004852
18,2,6.574319501028893,2.4432827696570523
19,4,6.969135345265851,2.2237128738422522
20,2,5.41356520293005,6.10188577643029
