T,FC,x1,x2
1,3,3.2669531181696185,6.061086685967795
2,2,7.906925268933022,7.6766196571417264
3,1,2.0593797388840245,5.046725044248972
4,4,2.7333806102776976,6.10185627415653
5,1,7.671092650463208,11.259050469622032
6,1,9.96109661522521,9.271936172948362
7,1,6.103668482720421,6.046348198737616
8,3,3.3020609506595786,4.461224535690265
9,1,8.178664075137533,8.135332741657894
10,2,6.508277634796714,5.151875222262003
11,1,6.4307355646658735,2.580255760117374
12,1,7.057663913490202,3.521187335807577
13,2,6.377882049727535,2.267328762980239
14,3,6.3036354449806105,7.308162586787679
15,2,4.262634660261395,8.526550850176976
16,0,5.112975520912923,8.97463498873697
17,1,4.964341649434598,4.1678103942660405
18,0,6.98523679733739,2.5623602427279284
19,2,8.966065170293696,5.175651023660714
20,0,5.171123939066019,7.803830298175666
