T,FC,x1,x2,x3,x4,x5,x6,x7
1,2,4.03111709661961,7.024765718230854,3.0996973049529037,8.472388264925732,4.126670227652593,7.102954414841884,5.121180002448832
2,6,7.094929988420378,3.100018439280121,3.337111646963498,3.6229682763623847,7.618013856871132,2.704351868889358,4.292115379061644
3,12,6.3343189561251485,5.014358132038519,7.101633587102758,6.60345841752131,8.705697577997016,3.6172221475913915,3.0926219843943716
4,8,7.718138584237168,8.593277323352185,4.284094867254117,7.928713503819957,5.767048757061846,6.054323807133919,7.035050952735816
5,15,7.358860472972087,6.149428822107024,6.132403352940851,4.762643815485849,6.323888807536523,2.131523492529652,5.389810814327419
6,5,6.163001296363864,7.2058048753529205,3.2005567554998384,5.6200649577363455,4.232480881529084,3.9997272314349863,7.005205554744859
7,8,4.811623241539364,3.913805859740739,7.519536683268425,10.601560233039896,2.0923074375976896,3.8788394356952085,6.862302492430116
8,7,2.570402827109931,5.103744135075313,5.879043036013426,3.1567630795073063,4.2172140700006056,3.574766414240375,7.682668934071611
9,6,8.378596970029092,7.031265517718871,6.540029277702718,4.1008720967717744,4.532971919369299,4.805216330336322,2.7120629307466984
10,5,6.1519998928276864,3.2679064105619084,3.7454972252863428,3.0685244368724307,6.647853369704883,2.9049150599377613,7.3342203799694525
11,4,4.942112026796648,6.321219182021364,6.469051745509089,6.568055155550485,5.1152496579063635,7.176420480838058,5.494505775801969
12,3,7.283343452888843,3.2323677492547285,6.273194362007986,6.131873328353458,7.023677371137083,6.671625733312221,6.399217559220975
13,2,8.699311641517792,5.080541517195794,4.137943007848937,3.6410302552573124,2.077815469280464,3.33468647289558,2.0888094618563007
14,1,7.310455735959293,4.273584293212762,5.881863999423414,6.465779088244433,6.4995785069254985,2.552774005950406,6.332154531387153
15,2,6.251214402650046,7.405752219435211,4.770306264561344,2.7825441576870173,4.312073811826482,4.551379578213148,7.016329314787712
16,1,3.6068547338386,6.604272196589454,7.959406784463135,5.40579351817244,5.0841436027721265,4.754049127520143,7.228082632279424
17,2,4.025785339795382,7.308311188003778,8.171078333146552,2.8840418829296492,2.080851223821221,4.123653289028477,3.664467672128329
18,0,8.269004054181302,7.290725019633867,7.812397255847414,5.058495709157058,7.2812291032706025,7.230732414377659,5.054375206351252
19,0,2.7093149091281528,7.646845632359783,6.485708563523371,4.582088794055076,7.714079727776863,2.5720578168336257,6.054945092096281
20,0,6.261328162293275,2.546772014729751,7.321272141856129,5.334728832476264,3.8731355689634333,5.335066673256889,7.632532923367999
