T,FC,x1,x2
1,0,4.182335184582987,6.349161840791371
2,83,3.4752260745172316,5.626097399556654
3,43,3.00805005629627,4.594928120599435
4,12,7.3692935965952495,5.425379235755473
5,1,4.8229966464936895,4.11062882648344
6,0,7.567650565669188,5.834097283482374
7,0,4.4285255841563105,5.14864756237375
8,0,2.509529705637645,10.306122921958721
9,0,7.879704984244673,2.302637591744419
10,0,3.9751110893308246,2.836417911761345
11,0,6.864115692074637,6.50215429151471
12,0,2.3218295889285145,7.672251263076605
13,0,5.496903220461331,5.72617365464083
14,0,3.103824227488801,7.0730196630904985
15,0,4.594187368411458,6.2193396216846075
16,0,5.8756612756803195,4.021107038676065
17,0,3.562437966012366,6.628486138736088
18,0,7.222179592719921,5.661626656780572
19,0,4.580327352697476,3.3951767725796236
20,0,3.310822134105443,7.426521562964855
