T,FC,x1,x2,x3,x4
1,0,5.471106646296899,3.1640314978276276,7.501558007078319,3.3773455453460386
2,92,5.802223677779511,7.078074603360375,7.946412101733919,2.293521963518291
3,34,10.855701273432352,9.599610004697052,2.733681987597768,7.370050817350269
4,4,6.011529609055196,4.042624645585075,4.287418166010034,6.289648983558241
5,1,4.138083709686529,7.897032166303868,4.17569944630542,6.42493246045451
6,0,6.177935696928034,9.103971977704719,3.361487727597277,3.4038127950029624
7,0,4.983566455188592,6.340095768675188,2.160676655937669,5.063817973670804
8,0,8.35206245474022,2.3651138565998475,6.579199060973875,3.620909908785225
9,0,5.916705552874846,2.8593329851477707,10.366460701912885,6.663182151028244
10,0,6.061831737015684,4.894302145173825,4.415375977462743,2.806719932661195
11,0,5.003916191090502,5.3257683392834165,6.512432587510889,9.244556157741588
12,0,5.394215746682931,6.001474798476108,7.245588741345483,7.182371738013017
13,0,7.905254302026837,5.113616753426342,7.9484204037608315,6.24793533151891
14,0,7.746084288582496,6.03264790362988,4.8892971482692875,8.51551848230779
15,0,7.041395891482005,4.31417295686585,3.568966573794458,5.689293585783597
16,0,6.288828163950726,7.46473817706319,3.5565264902472364,3.800912265539672
17,0,3.0791965303020445,7.022372710353202,2.394809393829212,7.559427498091932
18,0,5.654173472530759,3.3772313018941613,3.8932980025705373,5.216892645673635
19,0,2.9734319445896182,2.155416365477645,2.910390371541614,3.6019145312592142
20,0,4.0299523056723565,3.45709314645362,6.9191028849899565,4.5860070979166885
