T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,0.0531,4.0,1.0,0.04064495867458483,3.876578945866673,0.4302700813375676,0.03261949263134751
2,0,0.0619,20.0,0.0,0.009940602153736898,13.754466352790642,0.0,0.02308119114092526
3,2,0.158,1.0,0.5,0.032353176247929605,0.4556894335606295,0.34708607380893225,0.013306022207740353
4,2,0.081,1.0,0.5,0.014124209685853765,0.5586911652305107,0.0748270897717197,0.0778305151932485
5,6,1.046,32.0,2.0,0.555892391564958,2.3982911447851194,1.4617989606093549,0.588767384643786
6,11,1.75,32.0,5.0,0.9256696076629007,28.43434170590443,1.3626604565289773,0.43202005171309726
7,6,2.96,24.0,4.5,0.3871850983008082,4.274975838379724,3.9425653279294783,0.6989842381356808
8,4,4.97,24.0,2.5,0.7181467701726829,4.062673435653701,1.2924375463896751,2.97756608394721
9,1,0.42,24.0,4.0,0.2727551821391691,0.14165586095350857,3.2570767301499375,0.03136206574383582
10,8,4.7,30.0,2.0,2.176737991087779,12.591613977465828,1.5914403980124894,3.4557281700095364
11,0,0.9,0.0,0.0,0.7831338073921292,0.0,0.0,0.647483870464453
12,1,1.5,8.0,4.0,0.853910810146739,2.7163740361251687,2.6718315860255744,0.0317827856902137
13,2,2.0,8.0,6.0,0.4825361765861602,1.534014286203548,0.8365111568901129,1.835762921383219
14,1,1.2,12.0,4.0,1.0599143041040275,4.637320975003693,1.957399965112414,0.2464569911897785
15,1,1.2,20.0,6.0,1.0836718442370081,18.714638775254443,0.8026764111574076,0.06354366861300091
16,1,2.2,32.0,10.0,2.0164458690013944,0.2579088640730234,7.847503229670265,1.7302537764593695
17,1,7.6,24.0,8.0,2.4863591533690763,18.832656903505004,1.2392368389248674,6.137650970591082
