T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,14,10.823185139404593,4.083176728103533,2.4865902741694423,7.735698358962948,5.499120550111568,6.56673222525023,5.175207665919022,8.055080786326032
2,12,8.554031212314566,9.536266492987977,4.816035595226177,6.632849226920108,4.616922473260963,5.814062095259977,8.341374851502511,3.5397867962536007
3,11,4.353076708678113,3.205956435048951,3.363040732539268,7.334394199360741,4.588988169094643,4.988448910738317,6.715507507891863,12.173183073662123
4,2,6.6035056404361585,3.762454231014352,3.2695642625654555,6.4510640065902605,3.8599039189534627,5.9756530604725375,7.706024145844108,2.419123311028395
5,3,8.464274165561065,5.355675562567354,5.111404501966221,5.269464304992436,2.386491898051597,6.237426868012145,2.0403627153767037,4.225263938911636
6,10,5.260223668243371,5.363717237582463,2.352532734025444,4.1144658190865675,7.668948750802936,5.233261709604223,5.474049894746621,6.021071794476344
7,6,8.541745986941205,3.676257140034951,4.244516021914297,7.305912724665067,3.1816814985229778,6.519662955086471,7.411372480750947,4.786370248103429
8,1,7.9365240127167676,2.829712251762628,4.522888477706671,4.480610796777301,9.285196635280222,9.8238955907444,10.855378670100372,7.161896694975614
9,7,5.358349223863428,8.25407210857561,2.605789682086616,7.132466879049912,3.339020903851981,6.087353110855612,7.502472607446705,4.339945434777845
10,0,8.596591432176526,5.268331968458103,6.200984700909828,2.085584829740087,4.38963665307218,5.403351304525087,8.012412696313277,4.750779422940162
11,0,5.851474209232442,5.835045874812985,3.0419382779443978,3.143471219911498,4.094411914413535,5.6193293321369095,5.800032283958342,4.055592648536514
12,1,4.132567923155146,3.715349380091141,2.2822870519444596,4.529500156399283,4.299255713553436,3.0618608227281383,3.3707586618678556,3.9705163411885014
13,2,7.980510426453305,7.9606708355175755,4.307683971977767,6.337411966458739,3.10223773120618,3.4714392396322404,5.343908379802405,3.300714539852113
14,0,3.0021489591144626,6.557334702023747,7.162880133432335,7.585567353801584,3.0470842762616175,9.647245219707958,4.0772795332211125,7.096875602038383
15,1,4.314813740597036,8.116567777729074,6.299544573620047,8.36327091298008,3.5910761206655977,3.289406785860925,3.4951255493708175,5.384322333285149
16,1,7.487983022597565,5.416773353112163,5.963644802974474,9.974080335531376,8.203001105438144,2.3379282601810556,2.9806084870909366,3.7891597133201556
17,1,5.765470794513089,2.6854018068554737,6.457245010813676,4.873993809908112,4.221969560136944,2.014445751262139,6.188538691022998,5.271124657583695
18,2,5.111997292040003,3.5518541234176926,8.413279421470403,2.4470518521514912,4.261541734032321,3.0495840593149066,5.183664869020473,5.981509001910704
19,1,5.126791561932784,6.106690923543421,7.207640561089775,7.122520185934196,5.416363989004525,8.51137684082797,3.3845525479087675,2.9299194387720373
20,1,7.301067678200908,5.400528493253731,7.784516996126632,9.425954840341886,4.2376924145973245,5.352465925136432,5.3830330412447625,8.334855040065799
