T,FC,x1,x2
1,0,8.634663952717196,7.128387625116556
2,1,5.136536196153801,6.240293794299657
3,0,3.958230989739112,4.180932581562427
4,3,6.306739487592907,5.668728828836885
5,1,5.688652317570183,6.804594184752274
6,3,8.030726535804703,6.024703806017761
7,6,3.0747870224001144,8.307099732054686
8,5,4.778417256047595,3.524338028316062
9,0,3.7310352536725735,3.9125891006962106
10,3,4.5538256474902585,2.364183843824156
11,2,2.96335897176056,5.346411367162863
12,2,9.18711292715688,5.499364113353137
13,5,2.2779252209137635,5.10881102619858
14,1,4.001485147110162,5.8942233773886095
15,2,6.962002044703261,5.4139350031856335
16,5,2.7265482051225005,5.803057804897053
17,4,2.4011836981009638,7.415033888318812
18,2,8.642522451509311,7.193325790938864
19,2,7.15656780366884,3.932054366609573
20,1,5.978829791479518,7.021991487978436
