T,FC,x1,x2
1,1,4.131749648697599,6.269292603882884
2,7,3.9904776490569134,2.8460397345177038
3,8,5.886168625004757,3.2355969970354135
4,7,8.746649377411577,2.1179787546024267
5,6,4.802425053405753,4.046762639383045
6,6,5.09399804294735,5.205509577534535
7,5,4.960736839844138,3.713717525709512
8,2,7.7101250177299185,7.2074082923104665
9,3,3.6896332810278563,5.7327878237605745
10,6,4.946082239400542,5.129234609759115
11,5,4.71887450692382,8.301380470686217
12,5,4.686722354840587,7.696075841657868
13,4,6.811692344415831,5.122193815645996
14,1,2.320843185759479,8.519856233792286
15,1,8.797379337051634,3.9006957483032725
16,2,2.208230402051802,5.8858542811429935
17,2,3.036470403587909,4.385196909655075
18,1,6.0741372322716245,6.433176277661602
19,1,3.2575820188783986,4.953453214733925
20,0,5.083776642345623,3.0452338431074657
