T,FC,x1,x2,x3
1,2,5.078315995231694,6.469909821050413,7.179688601552035
2,0,2.1149687643064254,7.062849863420784,5.0814160191621935
3,2,5.787087671468821,4.9989652014092245,7.30667089674046
4,2,8.554541483650627,7.141585800548726,5.57320448072074
5,5,5.879871064353667,8.10256277634915,4.526846037067686
6,5,6.052739615301281,7.459059122276565,2.62945996201154
7,3,7.384556250688953,5.290722475323005,4.3056062132249275
8,5,8.110056375454679,3.4817456013947155,3.6388788381808057
9,5,2.441976695121795,4.778201995526233,7.380690478690186
10,2,4.948431263683926,6.8655048985221425,4.632701150792975
11,3,6.179272121987353,7.472345070366975,4.428543494099085
12,6,6.362638936165896,7.059663028675626,7.168183107964655
13,3,3.1773153296008965,2.109970182278949,4.77990701117179
14,3,5.920310032821332,5.467714005088728,4.869045419308315
15,2,5.895099773251434,2.2551846461011866,7.584885899781184
16,2,8.010666500581042,4.519573015400771,5.400373042705243
17,4,6.231458594582964,5.001393776159965,3.5273967262061845
18,2,3.2711094650655905,6.474246604293963,7.966575697955808
19,0,5.7353409417530585,7.616547936922333,9.806861574181656
20,2,4.139696027356594,6.960134857235194,6.154231513705049
