T,FC,x1,x2,x3,x4,x5,x6
1,6,7.691578689177703,5.674332419607765,6.23333603502726,7.61497565731027,8.827606943920403,4.186881466656496
2,2,2.4116567659601946,4.108265116004396,2.332279905118116,2.892273199016481,9.04905503257401,7.1020533354124336
3,2,4.607232881524285,3.7802468797525517,3.5757742577909877,3.0840800474613346,7.7648324549150995,7.364956345211192
4,3,3.6421136283357605,5.361334212468866,8.800433499574204,5.545501492145352,2.447043905599875,3.522794039961611
5,5,8.271722644937915,5.398469318015172,6.0011908612188405,8.241214548786397,6.541143436324311,8.007389393738812
6,5,6.426660744687142,6.697461730275244,7.481430523618492,4.059823437275259,3.8167459362409835,2.817092639347333
7,1,3.1368441114402237,3.477227084925414,2.6370283399768804,7.303265506858159,5.090955573172027,5.226946363951901
8,1,6.52993079701058,8.293402556949273,4.10323994650812,3.4405718245206725,9.636014943815537,3.884714779840191
9,1,7.08315004890268,6.887251210802724,5.617273676248106,3.007414347775391,6.267816208562659,6.5208614351940675
10,5,4.011906208385262,12.410274644904234,5.192578891549733,9.307679072359601,6.546867600719837,4.108671099064738
11,2,5.634124257640816,4.576859331947154,6.449656396396453,7.125759055765342,6.317639436865294,3.130758533717302
12,1,6.618070555432106,5.44831919951874,5.7556169349491135,3.3289347093662474,7.11907031248667,7.881847510393035
13,4,5.111787394715399,3.860846337737658,4.820435752377395,7.060489571614364,5.289169265249011,4.847136874810365
14,0,4.286123978183012,9.328628623112188,2.6114307653003754,6.035968663105421,7.307641251612213,4.400114955925205
15,2,4.646135511577442,7.1839724146431125,9.844230621581797,5.17853885759274,4.619911368340949,4.469634848184433
16,0,7.738221766013688,6.524912404059414,6.058503685656591,2.165119190932658,5.461507094977811,3.000414885587927
17,2,4.558849028781711,3.0279793555654857,5.499331034048917,2.3985566416938386,5.6859738715799875,6.338905950518584
18,3,6.474169227076223,7.152911247942938,3.0644965000405175,5.829555216973203,7.420322483924515,5.012567894917041
19,3,7.178750664890515,6.020952822950113,5.80964622824256,3.2516310172725955,6.155558546861167,2.306168673831794
20,0,8.548822375761326,2.7147734324225925,7.086480868777251,4.0166973013934895,5.356774081587482,2.789377446781922
