T,FC,x1,x2,x3,x4,x5,x6
1,3,5.0615414661328835,7.874483913392247,7.9363910539652665,4.085292994834499,4.195873796567692,4.408968293735895
2,6,2.4061548200175658,2.342140207920511,5.671907857250315,4.4562193124822045,6.215550083664848,5.365986016084468
3,9,4.275610650166194,3.6057583371613955,7.422135801073128,7.3352311758050845,9.295000050807062,6.370239901755486
4,10,5.073268921645034,6.999809056631549,6.505767950229435,3.9097551204132253,5.323612582633036,5.522396652917086
5,8,5.2252009307046015,3.3899823858109226,8.146243474978714,7.135720266825355,3.572892023244467,5.921496391231857
6,7,6.9399423685162995,4.133997758849411,8.805071614722177,4.953679962434175,9.100206100338996,6.527235863329802
7,6,4.145091287728395,6.945804193896485,5.565429118710583,6.776221960099097,7.2106611630315545,2.524457788505625
8,3,7.655773475318227,3.412515829190567,2.9789010588943636,6.323406932355625,5.391177908947797,4.120196569776217
9,6,2.2003679273469956,5.78243097117817,4.408288195462413,2.1290443828557946,8.280301190935141,4.379432823036732
10,9,2.1625707785147235,6.2879517296834155,7.351235079509695,7.158492297276849,5.91278056322575,7.010197460091575
11,4,2.490451482500376,2.1145808966795143,3.0113372165071826,3.019166863311348,7.2350680990985,3.3819798918117807
12,4,2.4071289544424173,4.1602155700921255,6.636216972436563,3.5070328552751873,5.621181245646989,6.025807682169461
13,4,3.043947378959803,3.1086282665478175,8.414002495603956,5.5523164551921935,5.305315306904158,8.60346557850849
14,0,6.378114007870467,4.349501885465684,4.305911537970732,2.5157211787495495,3.037147574061316,4.055342374286209
15,4,8.041960804547948,9.19612682817916,3.214299445087709,2.3492680521729463,8.20796011790447,4.039418160375697
16,3,6.000292752410326,5.6242590133635355,4.978206669096747,5.877875072429217,5.549006054695177,5.074176715244418
17,2,5.2193442128556224,5.872895321322202,2.047145854200619,6.867373250810628,2.5252404467391782,3.3191156435128155
18,1,6.665493758565383,2.126609941431654,2.6936336272093206,6.579626555514034,4.316108577603487,3.2558840364770076
19,4,5.214988304830533,7.7951192998286984,4.255143201452657,8.118962462061617,8.029687908801314,6.9337709087397315
20,0,5.670077661117976,2.4588062489042994,2.7187303239217675,7.858733169405191,3.108714631533961,7.387374494872893
