T,FC,x1,x2,x3
1,1,6.274751627286147,4.835113409050008,2.204065922231502
2,1,2.821661324795975,5.072431459383683,4.700891882389534
3,4,2.4742251916497846,7.068286200472337,5.0829727113499485
4,3,6.136287598674752,4.175538637282654,2.2728527842384034
5,2,7.6168723928483315,4.2698834802808765,7.021809550500292
6,4,3.2710649462443135,3.871827911398719,5.3798348193943974
7,4,6.077043211635754,4.331351642209885,2.6015912697154313
8,4,5.497670833827404,5.350897149051349,7.7440234069505
9,3,3.6448354631130533,5.287950014567278,4.4972488426418264
10,3,2.3193192860779632,2.2312698108368636,3.1125728903572116
11,2,5.25937412305293,8.876446397468051,4.2478987516700775
12,1,4.204722743420973,4.2662057900699715,7.642476964939383
13,2,5.3636138466399785,4.065097846778911,4.360122951553755
14,3,4.6400716774671515,4.561855381158533,5.05774620746742
15,2,7.201967977854002,3.6231707118341,3.617083845916378
16,1,2.2664203108482956,4.028496970906515,7.162542676646817
17,4,5.200068113741125,2.8314872182942428,4.722614902835078
18,0,6.79006510579187,7.383408303420127,6.411089619201245
19,5,2.4849691119161808,2.22518833636353,7.015499845040603
20,0,2.3371055620738033,5.7659227645285505,6.0514962799897445
