T,FC,x1,x2,x3,x4,x5,x6
1,0,6.321564809268452,5.8761300001356975,6.238841445409195,2.2006376892066,4.491397759647235,5.757869665124099
2,4,5.411281707837217,4.811592877942599,7.559605845170745,5.010423148059059,3.9637461262266,6.410324312587388
3,4,5.9338078318716585,6.561639986268545,5.68980137900977,3.0062429131469006,3.0575674122789036,5.842454194505256
4,8,5.420965509455016,2.2516633148460037,3.925541104524339,5.959327806371892,4.468496476773683,3.764059687920978
5,3,6.248605962018243,11.346115459190038,7.9169404335466,4.318575067834473,8.388786326877275,6.090859632248349
6,3,3.402678993241047,6.908651081996872,3.074842112508463,6.779698105084724,9.450757515011572,5.585620459141711
7,3,3.265420376590309,3.637659261755344,6.203679156490264,3.08062236196368,3.451683230899938,4.792817236038888
8,4,6.6807371695941855,10.332435109539656,6.240023237244682,7.665493109730764,4.444433671838792,4.699876541877057
9,1,5.7820429351500096,2.4120178410972035,6.278812143402776,3.268159834580274,5.231843749678951,6.12217261858717
10,7,5.292837501863716,3.8430304567040525,7.544521020904721,5.561467962231759,8.539324591843542,10.745912213655327
11,1,6.487585598700637,3.4186678924668024,4.574734826729091,4.072752638113393,5.448583978292775,7.7673849185630095
12,1,8.53727789754072,6.544768399614311,5.5130906319609245,3.0425071854549914,7.132692872175287,3.0233360850022026
13,1,6.019085004002158,7.238432420029332,4.296440614761136,8.157717911618917,4.080595118339668,4.536839949105269
14,0,4.734171651003134,2.6022189457994163,4.49155720194685,4.14949777265302,3.0743574060411034,4.231529639406458
15,1,7.1495250765105745,6.156744509188177,3.1018418167098116,5.599397258212633,5.299225778784974,9.760926862573378
16,1,6.475509185675739,4.498169993834678,5.006100099862656,6.248697543484067,7.057600943815996,5.668840861315156
17,1,8.276300143498105,3.57582323745062,5.228572466608041,5.930815909671038,8.569947282301904,5.330983733737555
18,2,7.552806293119883,7.308810803944889,7.874471694738197,6.103104071753544,7.399730828566857,5.92000075016802
19,1,3.1373961823148933,7.872819869712277,3.98364505052999,7.514359791122244,3.046961582385739,7.794526201741234
20,0,7.603584697112845,4.232298200928254,8.089485268564404,2.882572323550068,5.442349546287454,3.168101990237487
