T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,7.084088893330523,3.653551243665702,7.601408873689244,3.499781866531013,7.0076785188849575,3.9331413059160973,5.352701881340207,6.479247904748338,7.621066300831288
2,3,5.019905664005048,7.237278339929214,2.5745437962036437,7.523675844552872,4.685796675008479,5.291384663715647,3.762143469221976,4.030488996953821,6.544537321268795
3,2,5.429551656128038,3.681661151505876,3.034992970902412,5.675087542839753,5.267514595853419,5.970056056824575,3.0192555699860644,5.90799410596682,5.211296779721569
4,1,6.94380251632514,4.237400165029377,4.099350847878808,2.309410645047894,7.776530876683954,5.041284143111968,7.05580069714325,7.192575953591072,4.429686400534019
5,3,6.031102218265316,5.0696956979863215,2.0861786881469593,3.369300092003432,5.530311256790956,7.471148119972176,3.2943721117081126,4.101988126212184,7.366956978952787
6,3,3.0484905581321744,3.0493634517649966,10.150622553902148,4.371585641845389,6.651387247157528,5.324075553923769,4.259134081629156,3.5855909910136825,6.131446570523083
7,3,2.415289472215252,7.160092244613904,2.0737585066618283,7.075594789337775,7.53196288451497,7.391379873075914,6.145911089192667,4.071606712857101,4.043744105390512
8,1,4.224671390062276,6.35945608974658,2.3799381181460575,8.544221700558111,3.455303416812472,5.363093365124491,7.119813937267463,4.374498600607141,2.5790752676592588
9,4,8.087161219767605,5.805387798796068,7.925320169295232,4.555650200961897,4.8864328953904135,3.132815718570776,7.2538709574056845,4.383953699488732,9.375647064740072
10,4,7.6353894223017225,5.497928630193718,6.2060749216519255,9.006429097170788,9.124643713833635,10.148898553019048,7.432148622601041,5.843490119836726,7.6995010742214856
11,0,5.141028442295435,5.053250185664041,6.101884600059813,4.697435562115776,3.934345854154736,5.551771576409823,6.357267278839634,7.9881154493498965,6.147554315719835
12,2,4.104044933574743,3.9416498024308653,5.93011773214972,4.772608117367566,7.270226803809792,8.082585325549358,5.14119571683239,4.043678317951826,6.27945894988464
13,3,5.530663629691092,6.319454947216146,2.012675471044317,4.3387254362754915,5.784385036306375,5.629675350686698,6.33337820743664,5.007084418468413,6.838911483412843
14,2,7.300605493479697,3.0941288672193976,4.780253913804884,5.033432088485114,2.9791933053529185,5.572848602206435,2.307064151403545,5.153565936437139,6.390085806592532
15,1,6.937521817852287,6.990520016621835,4.081738081482801,4.307122480355949,2.124449207453962,4.471094947284882,5.1739871866869,5.767865855520908,7.168677523638518
16,1,4.97417052921889,4.30888635996401,7.371130321584476,8.001013856829124,3.0525445396689035,6.750719921636512,7.435903624416058,2.812650317342185,4.2598685306919775
17,2,3.116811133842385,6.956982917113137,6.556832020724763,6.409385884045393,4.007015385620992,3.111231928643175,9.423235360018205,7.15200339367667,2.970229657207838
18,0,3.6250365003847285,6.043551172327343,7.62348103372348,3.6566806142678625,3.97361729553851,5.071884398435247,6.162768337560435,2.0638888908509605,7.044774152870987
19,0,3.066982614784643,5.065386343506779,7.450752050707395,9.34988236168786,7.363396056062071,5.91837653935924,6.091792732397265,4.117385274841384,4.056100704843065
20,1,4.028528475735477,7.293485727319938,7.168305605335003,3.0466349294618356,2.294930379405168,7.042082387216851,5.451501461499455,3.240506361288328,7.135092584956166
