T,FC,x1,x2,x3,x4
1,0,6.277485136690174,7.123753113258767,7.151630428120225,3.7891013266141447
2,0,2.8944432839701952,4.622200802244161,8.031870650295243,5.198093520016792
3,1,4.0225456818661955,2.0477698358075584,9.053127885328827,7.846268026767878
4,1,4.442733399565181,3.002409670276429,4.588366649996841,7.54108395420686
5,0,9.449689401866202,4.556782435300964,4.928079507100041,5.1608989423076
6,1,3.18555662529796,6.121879172426729,3.71007274307851,2.2339806676923017
7,1,7.37962841744251,7.388511216932936,2.5554791415133358,3.0472633871276575
8,0,4.491483643519194,4.3440725641997044,7.465816267618424,5.409207988260983
9,0,3.244188088103168,7.967411660092557,2.448298345122341,8.983507289470275
10,0,5.2741402358051594,5.012010630745822,6.2936678013149265,8.028164064960176
11,1,7.074630976407905,6.303780897552828,3.245172881608982,3.1366564116765434
12,0,6.751122313623668,6.1057805225721955,6.715301481170551,7.154101102316368
13,1,10.367460228085239,7.912517591693107,6.999410846579233,8.901624725493424
14,2,4.261125444164582,6.291289316378192,10.205918646274956,5.588671169691286
15,0,4.87274838134017,7.18676379061693,4.123319060115141,5.346058267573434
16,1,7.466367866292411,3.4689870853617757,6.719810878698659,6.9521261475012475
17,1,4.111186542849879,6.204864591143662,4.9553593533714295,2.4080534022272624
18,0,5.835503283747005,3.580683853899968,5.563546843956252,5.278675603914468
19,0,6.358154497664074,3.580546553978418,6.7099382944445045,6.514468842097219
20,1,6.718943331611972,6.815985110162864,5.629343472810283,8.096437299314486
