T,FC,x1,x2,x3,x4,x5
1,1,5.103548505760234,8.067159594453337,6.7329089106997575,11.22188859170572,7.062672092120108
2,2,2.598835982497736,7.202674965193872,7.606897597877461,3.8128126645266915,6.782057576455514
3,2,4.301679621227329,4.184348562489376,6.0767213832516305,4.0234230643312285,9.082624689655805
4,0,4.591395123105067,4.013400785432847,6.874976826060596,3.515318899621515,4.094642962958803
5,3,6.214114048154473,4.432635670304433,3.4163818052419916,4.657858882304808,2.3004497139200835
6,6,6.403086785625307,7.385848618299768,5.374532546158005,7.689871049610318,6.134060780601589
7,3,3.256499525735472,3.815995442121003,4.570196691576067,9.066539840542701,5.934446842067959
8,6,5.1360307993419525,9.11869398291499,4.331810886646058,7.961529616365852,8.04510928888138
9,3,5.852159425008877,4.108553862992642,4.513008215238894,5.663353852460634,9.951790193764976
10,3,5.9470400718810055,2.800055150106985,2.024679111614278,5.188547115854009,8.618546701763886
11,0,5.067400404427425,7.689530895334181,3.7075366522045954,7.950097902535246,4.898858962588909
12,4,6.0049497609111695,7.394368779706763,3.163303205646282,6.732887658302118,4.529411243044066
13,5,4.036885400186057,6.343516936681016,4.917302132643189,2.89386409986581,7.106226844260329
14,3,4.180953760167889,8.499907416243008,4.026767427782799,5.404936721043294,6.545802160235056
15,3,3.765872926650094,7.912969066597123,3.4404466400271585,7.464979740956213,7.9092321987914325
16,1,7.746006385199267,5.422546838571425,3.8905100723301036,2.1260071187357954,3.8842147125251723
17,2,4.064446309030194,4.690698213911996,5.204265237418689,3.3938291780713365,2.6453334937650816
18,2,6.731913747762707,2.068428172520704,7.936912947929637,3.017183060096906,4.348165724298376
19,1,6.944168217227316,5.1175054123772625,8.542681656173347,7.836730827199839,3.1580387345369596
20,1,6.584498881848622,4.484147797737752,3.7014428929941454,4.65970592029525,5.412337148752763
