T,FC,x1,x2
1,2,5.989676164011494,8.584756733238386
2,0,4.79792754594475,6.084242399597748
3,1,4.51860237070411,6.245686088715769
4,3,5.235277059611983,4.2592082809229055
5,1,5.629378747527672,6.396509519869352
6,2,2.6797417672983026,4.414766738419718
7,2,3.2427542318326408,6.002196209229581
8,2,5.63941571192746,6.216404273284312
9,3,7.6839496871245725,5.234929668172863
10,7,6.762434343922389,7.25994062497654
11,4,6.2617574714739686,2.213749991974432
12,4,2.0594467553934024,3.7155096679702484
13,1,5.782259902424384,2.3749659689520035
14,2,7.638076113285255,4.371141250642906
15,2,6.250246698095327,3.1740594373284154
16,5,8.99533367628743,7.5667801933712955
17,1,6.290204918673751,6.6899139105154575
18,1,7.562006004925586,7.625411393311792
19,2,3.0467307212703862,3.6517429176243636
20,3,4.838050788154156,5.113194666773546
