T,FC,x1,x2,x3
1,0,2.3992874455918876,8.332560750879562,5.074416948235841
2,1,8.446077838914778,7.781110713507113,6.3009553112757
3,4,8.827459193504389,6.642704959909393,6.202747429426076
4,2,2.127744479354242,2.2857572351953954,5.658801413702696
5,5,6.4229382210267065,2.269177578787338,7.388984344565372
6,6,3.0458090349740057,6.2226643756550954,7.275609480542046
7,4,5.5564948591244985,3.0498766249881384,8.132290145126493
8,4,9.832437875563564,7.0618278393952565,6.849594807788525
9,5,4.130342039053235,6.753947190314443,7.000157192149601
10,3,6.108355004753625,6.3199889897865,4.4641583651833585
11,4,4.772515212704693,8.01159840987826,2.3632307673167756
12,3,7.624149431301458,7.369351462525271,4.461021454917216
13,3,6.391821683230947,7.20469930247555,3.5185691713658214
14,2,4.857871283922069,2.0198154576523644,3.5300509559910793
15,4,5.1617416148127795,5.142344388339487,6.555918196939268
16,5,3.4182514232379715,5.499860674317237,6.6888174181489255
17,4,6.138847797604334,7.004579529983914,3.766765656279535
18,2,4.800849639524506,7.542411063036153,5.744511276433888
19,1,6.248133670395906,2.4677890257458213,5.078601341267073
20,2,5.735242105460415,4.172989266559494,4.300497485601128
