T,FC,x1,x2
1,4,3.0662333088787403,4.612115070729832
2,3,4.161594409447513,7.209080707255734
3,3,8.807922205472877,8.483963480713939
4,2,8.405673838312664,5.892575919561657
5,0,2.4401851101030188,3.022361637120389
6,3,4.089115580038083,2.781738560336719
7,0,3.9150017438053997,7.151566047119354
8,3,8.823162299972925,7.246243975548342
9,0,8.142918270593018,4.533659948879688
10,1,7.836827829076222,4.1479285572617695
11,3,4.419593049415478,4.05963062623551
12,2,4.098293717818054,3.2351143320632394
13,2,4.778158849403446,7.993288327949969
14,1,5.009008497972253,6.105589523520872
15,1,3.0120145940760006,7.627915330272814
16,0,8.95167805048195,2.711163138897593
17,0,6.098228001546711,5.604990813033582
18,2,5.088696563754133,5.673788487752519
19,0,11.350771250563838,4.586037090354842
20,1,6.849382906365899,7.14647589597479
