T,FC,x1,x2
1,2,6.038610768970785,4.13005405022979
2,1,5.734407649623343,4.06619933400334
3,1,9.722315779536837,7.343360134770759
4,0,8.839613800470854,5.510920997900973
5,2,5.38253693067467,2.0880375430629305
6,0,6.279661864081348,2.352047698772048
7,1,5.644127636640357,2.488791087632435
8,2,4.365635389184174,4.831359896785904
9,1,7.931162033299797,3.2461405411508153
10,0,7.081396361459585,7.643361812692672
11,1,6.0839603705267296,3.112258959092797
12,1,3.5483831869962517,5.099348143760783
13,1,6.178927796948539,3.130755572067598
14,1,8.679540097397224,6.554557621028757
15,2,6.473204083934144,6.845610480485307
16,0,7.688241689524063,3.5952386017478832
17,2,7.0506646873270755,7.6601594121432095
18,0,4.4572580940238575,2.322043965311157
19,0,5.047830073771426,7.83732369540683
20,4,6.856058083450371,3.2647627204961367
