T,FC,x1,x2
1,3,4.387339644224937,6.2829943881670385
2,4,3.843675168769582,2.964570675312587
3,1,4.104034353705097,6.523835823122891
4,1,2.1164284774342033,7.789497937274979
5,0,8.170012446218701,4.201029476263236
6,1,7.415852979807788,7.661328172132139
7,1,5.025325705472612,2.4905473871026023
8,5,5.465448606514546,6.453683256666554
9,3,4.684197454138409,7.60099124911902
10,0,6.284794561550731,7.075944059333955
11,2,7.183193795555153,6.2045027024769235
12,3,7.212265627813679,9.2999287141215
13,2,7.041986944205371,8.172970314831858
14,1,8.245700863421598,2.755702177629281
15,4,5.555813332071876,5.263604574476343
16,2,4.188691725499506,7.8249250641300385
17,1,5.680667616525258,6.339762451654774
18,2,7.022510985046854,6.72422400867231
19,1,3.8645597437527415,5.149503420563016
20,3,4.792503403479413,7.414229924866967
