T,FC,x1,x2,x3,x4,x5
1,1,7.605181304582092,4.015384970678811,6.283840009792391,2.7184249085129424,8.376214788301496
2,10,5.010523280877551,5.323629208851543,6.110971270203219,10.796161808268963,6.169799400754081
3,4,5.055924351682396,3.0738567712732654,6.223959629515705,6.145744702761579,4.395418002526795
4,5,3.3328050079329663,5.968996173864531,4.024252091883081,6.939758416704933,3.1104912076384816
5,11,3.3114290697431046,7.552361889795239,2.026626291419772,5.009132274508136,7.5439744926463606
6,12,5.689755230712616,7.425858063020282,5.858754564256556,8.603714442121053,5.095420182047195
7,11,2.2294787028838856,3.7905898809826675,6.590800176349743,6.335062402823591,5.458278809275475
8,4,4.252065500660171,2.982491538509625,5.964501867571736,5.189366131319364,7.463864285558646
9,6,5.491461081265707,4.6907975130924955,7.067687051091931,3.168361354523637,5.6169459066301215
10,5,4.465807772424059,4.778074760994143,3.4623481305806365,5.226191027023345,3.0778619776762945
11,5,3.4878266636774327,3.376384596475736,6.181312678711681,7.802557006687535,4.323986720557608
12,4,7.436885641832305,5.078423590507209,3.1712816858906483,2.5075730124614175,2.298129839031509
13,6,2.086826752483352,5.390143368364032,7.299215935205839,3.3753496113234687,7.464739348589045
14,2,6.712365318300788,11.674417606889257,5.2695979341810855,4.288291549639781,2.0880969780898617
15,1,5.5577902418229135,6.825074764534229,3.909687229712932,7.081030815876649,3.260378011699753
16,1,5.179110083410908,3.5808366183377505,7.129396775583562,3.216491558164873,6.9969224574085285
17,1,2.568725688837402,8.36849873912647,5.048442295142746,7.070033274773314,7.223099643696508
18,0,4.387725280906051,2.2767086442875843,2.1582672400130107,6.027747026083577,9.972621958001682
19,2,3.066521567699416,3.9718295548954203,3.8570954692915205,7.4931586675196975,5.462588500559819
20,0,5.0613172054992965,2.5153277282885824,2.044429306093947,5.7657080511304475,6.102035907659268
