T,FC,x1,x2
1,1,5.138617584121231,3.8705140197060195
2,1,3.3009698550211843,6.348363481782518
3,4,5.017463720984497,7.546656356702846
4,2,5.482463940588095,5.284915574927823
5,6,6.781767960146945,3.381928422210217
6,5,3.1534524225476184,6.183627005083059
7,2,6.260627107290457,2.314780769857194
8,5,5.195638162640056,3.2589208564541696
9,9,7.899066306101023,6.6988703769434865
10,7,6.804982408876388,3.3889005122803786
11,7,7.753627990199057,6.935372366090963
12,2,6.529602713816516,2.5531412511796625
13,4,5.923160639175724,5.183328245717028
14,4,4.60522719066962,8.761008715817173
15,2,5.108685482982832,7.328168231126819
16,3,6.150266462000658,6.882908748517278
17,2,7.528034667661087,2.24375843704751
18,0,8.52244836924584,3.0265558922412388
19,1,3.03804612816486,7.847590721852714
20,2,8.887189306723503,6.365295505907055
