T,FC,x1,x2
1,1,6.378592109312821,4.098162000983474
2,1,7.282341986620441,2.6013941950885364
3,2,5.81067617061517,5.729834157488128
4,1,2.986442739986443,6.662606687695142
5,0,10.291349822992363,6.311397261504201
6,1,5.806985597700875,4.3269295843541205
7,2,3.6939233241964455,3.589565631923964
8,1,8.007138618222024,3.9508649546054175
9,3,7.105431088115446,5.837899737545753
10,2,2.979963834685993,4.28735262799077
11,1,7.3205161435757455,3.333554896513359
12,0,2.335011235240751,2.7935744892655703
13,0,4.093731049712279,7.332177267689849
14,1,3.2847223605969655,2.0369637421816744
15,0,4.5706085416091575,4.420319642056359
16,0,4.079099997598433,4.284629443170969
17,2,7.2684599679836115,6.856072784160395
18,2,5.61468222200142,5.544167277035813
19,1,5.167075117452669,3.0323905406452485
20,1,7.920305481331701,7.5227104157746005
