T,FC,x1,x2
1,1,6.387590706065238,8.573548534335465
2,2,6.057083293099659,3.2385379810850745
3,0,7.00492524470524,6.3348020879810365
4,2,5.286502095965886,7.530879496130252
5,1,5.046280744667482,6.173005587817748
6,0,3.084746236373853,6.030932774271461
7,0,3.717156447661285,3.896755825752864
8,1,4.8795145151115324,3.0376086099749524
9,2,4.89906606473053,2.313447167832838
10,1,5.336240185789185,7.007416716699464
11,1,7.283822001511767,7.982738082293062
12,1,4.205411073143687,7.4454819999279405
13,1,4.237546151288767,6.468245576758745
14,3,9.54962959064127,3.751969327156268
15,3,6.73470394319238,5.954406781775111
16,3,3.8324188165798736,7.228669206806629
17,0,4.396152619091045,7.635206793007087
18,1,5.4171864868200315,3.644215681457212
19,2,3.900455443003936,5.035284605515735
20,2,5.011524668785057,7.6670615120595125
