T,FC,x1,x2,x3
1,0,4.124806459189787,8.483924256389566,5.402995877922842
2,0,4.630685013589414,3.8083814450566584,2.0278343731543704
3,2,3.000981891015626,5.6021723902229255,4.356189874906972
4,1,4.705489104228616,2.572980732668959,4.212484748695252
5,1,6.423880571176557,2.4347978860762285,8.324911554901131
6,1,2.315527676184597,5.157294132402957,2.117602901751106
7,1,4.18653760524727,3.0226805332608895,5.599006286022358
8,2,5.437643130786629,6.457912297648686,7.8001795019505185
9,6,5.760820130574865,7.555162444177416,4.217026695829571
10,3,3.088184371160499,2.6402772501173812,7.304673318907357
11,4,3.8697105564907837,5.010426492632999,8.034798328791188
12,4,2.9358083412543903,2.1307855934813764,3.339163118706257
13,0,7.915681732131413,5.883339924089691,8.552714363066064
14,0,6.359554977814676,3.7827106600982106,8.676036401524119
15,2,6.120229207921168,8.418553073768294,6.103611844688235
16,1,8.189826132421286,6.112129098915107,2.6846091219799377
17,1,6.047712339862813,2.6685144355506423,6.115181092613504
18,1,4.086727206252424,6.26985530779063,2.467871842108589
19,4,7.439825824191455,6.778580318345752,3.3431716741597386
20,3,4.393429900626908,3.5660050745700778,5.610660021719571
