T,FC,x1,x2,x3,x4
1,0,6.717891385184114,2.6234671006081434,8.650915454892965,3.0268766382426895
2,4,3.2015270189248675,7.521832958595235,8.040104467229623,7.062512172808654
3,3,7.320664578548759,3.0819546954759622,3.6732619816449814,3.305144336360961
4,5,3.0181630559056654,6.4113247914986005,4.02915241426129,5.36793940607267
5,3,5.347004170104865,6.21011339586207,4.19260062210863,2.0971623397630816
6,4,7.046895208232225,3.256544691582659,2.1426417732041534,6.453903883977353
7,5,2.0357650920104184,4.078610839503607,3.293158694751572,4.817752056482789
8,2,4.527628168411758,2.505496594904298,6.674071233991388,3.1576175402066147
9,4,5.392376777733357,6.065368608650523,6.164398374833007,5.891420217529825
10,5,9.928956599360596,7.233132132585841,2.0981898566742547,7.355050896686434
11,5,6.42523016736066,5.23334084731348,5.491508009579905,3.5537127391007317
12,4,5.112473743879195,2.1245469858941526,7.533023010774439,8.432206575564285
13,5,3.3217037767221522,6.662092963133784,3.998451705817744,2.2676395285621824
14,1,7.668632015612379,7.903104247791492,7.2919296546025825,4.289433513378352
15,0,2.8407366074429454,5.154339415155436,2.9110351996789428,2.1490904001466236
16,2,5.657577606311251,3.6718835220842747,4.510024458901051,8.195632869439452
17,0,7.771702068538548,3.0934305707040672,7.3754623341376035,2.05983747191683
18,0,2.487480318188925,3.570997230861826,7.617784264129922,6.341497454449805
19,1,7.8443973411837185,8.115412392351708,4.967892901524365,5.429049561496349
20,0,7.04637266546289,6.2459960545026005,6.977259811553818,4.196478035783907
