T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,2.6310904018198857,4.452653139412549,4.853769028239699,2.056085878562438,7.0157408898177716,8.052038131162462,4.920342751979015,4.295580645081754,6.032683585126895,4.434575595124685
2,144,8.860820892331912,7.285459553944214,4.067816723189193,7.324858730091003,6.0232676479216956,7.759650058032351,6.1239143268472995,3.268031255266664,4.385298703523471,7.266771979737831
3,2,6.4613675254646274,7.483042108394278,5.627472109726789,3.271391900770571,7.472270180066561,3.4568542256911505,5.863276731631662,3.009368266939354,5.627703542468729,7.028024783531155
4,0,4.435231902765856,4.335194640982182,7.450632032995944,7.367553576854929,3.5065972136926806,2.5825128492441083,10.051168156387224,3.1327914829320376,5.677050414542494,4.040238625858013
5,0,4.271479957072604,6.586712077074961,8.277040094862032,5.817734740201814,9.129466647666328,5.017241220545747,2.2526839240809116,6.401010630384017,4.451841861649928,2.0993912410446613
6,0,5.17258811528938,6.5988309850903315,3.1086378889448545,6.746670819330974,4.284927302120036,6.233174465604848,3.0292946192265253,5.579535339237542,7.038589061086281,6.627431022236087
7,0,2.1454348854595438,6.2458932099719595,4.032040476309132,7.9075159565554065,5.180625085166307,6.178693680230579,7.527163548532232,5.121442422285589,2.572831305496567,3.2296352748008332
8,0,3.268584463220584,3.4467810162709664,7.33671830173904,5.142102775154164,3.045429069901228,4.344372376250159,5.326703739091029,6.784164062447866,3.6263806282577367,2.148916638958088
9,0,4.6161003551045345,4.939691420677329,3.7489904047582407,7.890214859770326,3.843507835284355,3.6477346191967426,5.758302816362625,4.054131259949376,4.619152586963296,8.848023595776409
10,0,4.0213554110163345,7.706756180233871,4.044647768246887,4.465305425814177,6.800498856887456,7.045465452967358,7.61218467698775,6.2910412207282045,2.2322931175755114,2.1230469252359003
11,0,4.201422053671978,4.348702817488932,3.0382453792649518,2.0010109760673926,4.137958510066436,6.096052708387436,3.56526411583988,6.448408598689932,7.660274040879077,6.277840007263376
12,0,5.471252296686162,3.437205642416209,2.192651326781714,6.381203458095692,4.93101514322059,3.2145401573965335,6.129193350517291,6.044104982320713,3.2558580870339933,8.915984416171863
13,0,3.073558265682549,9.062492149859178,5.2152756021345015,5.756634886051212,3.639690241703233,5.85480688047689,5.67591799320256,7.1364915590323434,2.5418790345506137,4.270896346904131
14,0,2.0732724422849134,5.820685209624756,5.172840551124483,6.15462415311969,6.30153439924085,5.102403626194066,6.462296550689111,4.031685432236809,6.520665943600653,6.148840768781121
15,0,2.0808287547804016,6.199872022094605,3.944127332706749,8.286293133202443,3.4759032710484834,3.23644006223381,4.184913937711705,3.522250859313497,4.669165993847553,6.195666366653383
16,0,4.583089359612021,4.103547628536815,5.965520357574843,6.878570490784305,2.0480557941580173,5.09164325214904,4.339199730917888,4.732688968669031,3.657277813172059,2.8804269433363023
17,0,4.056072482283104,5.0354647423479655,7.16173372128372,3.6318855792984506,3.833642698843727,4.092335928787981,6.112153235795474,7.038112981190002,5.4366798209016345,3.169516002797995
18,0,3.2747031477582724,6.026643235946337,2.050456768910869,3.243782245943099,5.388614084149901,8.122968624417108,2.462608938184405,5.140855949225904,5.573858781971099,2.9831436356830747
19,0,4.987941464516586,7.490361067577571,2.5296637821411916,4.837625439544103,5.051761265050351,8.61281026074261,3.664419405635636,6.318318447413841,8.992724388961227,5.366099563544159
20,0,7.314369234735814,2.3519264281882326,3.4110000418718567,3.6775672532629575,2.515040130705441,2.1864735188358626,7.676194638875048,6.397632259346829,4.816774253004281,7.192723132344066
