T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,6,8.558614889674017,4.030596873843495,7.256873977151813,6.494451294704372,7.397962200719946,6.428838560840149,4.86798617103162,10.129849835441263,6.914088575651409
2,124,6.39374799860373,7.643623486022527,5.234240472319337,7.178807650389809,7.177500515063436,5.275117536625963,2.7791543819432736,2.6437867618651447,3.435628951533135
3,14,3.3065339799394318,7.2040002257438776,5.156219493385125,7.135981658539801,6.988032472422336,3.8414629910945575,6.226782899731282,5.3449255516092204,2.3997428012540256
4,0,8.009794575948225,3.277687039201967,7.564962430485128,2.4738425337419283,7.560707058733667,4.128615909356003,6.344079859591296,4.749046848980539,9.731806670583328
5,0,2.0084675041304902,3.227877183250664,4.34496363581983,6.504452731117524,7.386786968618232,9.982583186495585,5.535473836640573,3.8458152082430797,3.3163343526536373
6,0,5.640694749247604,6.241555839106483,2.6774686516065245,8.008703235917778,4.999939081701878,6.459647164181323,7.283687468762611,4.5422321924090205,5.7445416720988085
7,0,8.263032381736998,5.092680682489952,3.715096279380563,6.059777712120566,7.772915419928217,3.1748840102876486,4.334370245440376,7.379036741223045,4.091846770555141
8,0,4.317976551082473,7.517768305394792,5.529644169329792,8.329070447515374,3.617937137505457,6.146915615128839,4.4788617442545045,4.736711650398372,7.239478377079309
9,0,9.297061222222545,6.202005018314397,3.2451799791162057,3.189731773250687,3.940716963742605,5.739490416922647,2.278330662904297,7.102114124788379,5.631654411078971
10,0,7.648274617069122,8.266477588242013,7.217795837195517,2.156376402883561,5.185719944647337,2.006076813423771,2.11252484968635,4.767932607767557,6.2886400860568425
11,0,7.170015984289026,4.419210332962203,7.927326917533335,4.007443177242117,4.2095852509464455,5.294167275743995,7.170160950934708,5.30085616270971,6.075266487123934
12,0,6.230126224898774,5.204693151536358,3.8973570901747885,2.7706283494006643,5.187432039787283,2.643750610526552,3.4650391444058735,3.1388243073326723,3.075272032768493
13,0,7.743664800278575,7.135490863663062,7.048793670456339,2.3959438681369964,4.020991041538287,11.826318637565905,2.4317344634004585,6.615907066028744,2.372409012013769
14,0,3.1294069751670017,7.731161597731095,2.694029005347109,9.687050652153102,2.572440839349551,7.573150866555895,6.263541065996805,7.596161855746092,7.342468210197524
15,0,6.106353768030404,6.28821626963279,5.2666343605290775,4.179761165779929,7.312287694177632,5.772727795684376,4.002735527948712,4.690063398137591,4.492220496524329
16,0,4.284282814655303,3.1754201102823183,7.546558878668634,4.252169710397016,4.170576879944806,5.022524075674286,7.508671866308598,5.355810222578077,3.483233448682225
17,0,7.134478541044913,2.223744795614066,5.214249561436368,4.131150582131129,4.948211943877179,5.1248614263775005,3.653047841295122,8.694439202925903,4.3494554639829355
18,0,6.018131833208267,5.371829447982584,7.001003674167687,8.205236465492325,3.3537437361425746,9.17125933209735,5.714818906007824,4.217506517744031,6.242322506698035
19,0,7.194722256230159,3.2549215317500506,5.084385771345723,3.1322546811316205,5.006201320931372,5.050745005896864,2.953847808082466,6.80235085125447,5.647272718446496
20,0,5.150104967866488,2.4371399562087497,3.1481695597836103,8.027839708597996,2.782203535537738,7.737039924738408,6.610731409904853,7.302712668623152,6.485718050342856
