T,FC,x1,x2
1,1,6.129653447816008,6.099277040982022
2,0,7.157103262006665,7.852281267324757
3,2,7.0411277755018755,6.994273151310766
4,2,4.260875831499224,4.470017046774718
5,0,5.301213353473573,2.5025166690603884
6,1,6.017573217280726,7.849171007273586
7,7,6.640147594274919,4.001199278239373
8,3,2.3574638383338664,6.6351785453800876
9,5,6.892529209172804,4.5623094220452485
10,3,6.3850696215367115,5.07598877932374
11,1,5.838537115611789,4.270708128725071
12,3,8.341510572721482,5.7000477444852375
13,3,7.577727899984435,3.169219680774677
14,2,5.0713692652449724,5.578384200801535
15,4,6.60210648836095,5.450181700533768
16,1,7.467763375062621,7.437517795457556
17,2,6.78553691583126,2.01542787645692
18,4,6.794706264725861,5.064010082464432
19,1,8.62023448856041,7.326748011222223
20,2,2.484201276834176,3.9842160508530373
