T,FC,x1,x2,x3,x4
1,5,2.8952528594748785,3.1300240335684304,7.320422279327463,6.974946135487
2,96,6.440123963129281,5.673757693356331,4.434478325770733,7.9397006324043184
3,22,6.552449366569242,7.605217622559805,2.3380757371171894,3.022363956944907
4,0,4.935496378440228,3.9870161644931703,3.153381993319326,2.9239960021753673
5,0,8.418452034646075,2.3602994079976076,5.706222518234461,8.938828936531113
6,0,6.748473655054684,7.785329341754814,6.000210471987042,3.0610094252433577
7,0,6.050638482634211,3.0536110183251797,4.056039147468331,6.155916686272257
8,0,6.8402218516183275,3.115629550427973,4.598700337594844,7.615423417240945
9,0,3.321890827766329,8.493981565873918,4.36442276484969,7.268385150101422
10,0,6.552624968231246,6.972392304271736,5.973552371251084,6.445907478803702
11,0,2.218000606095353,6.96916867353953,7.0675233428641775,4.059231229724012
12,0,5.381307415656219,2.016855733000453,8.319764269019535,3.5066334702782105
13,0,5.6347057915170184,2.0614478306047133,4.311004902574827,4.6947248590333315
14,0,3.564789439114844,7.009177421396137,5.6118188886183455,5.595531890883815
15,0,6.4650827673260745,5.161103854540895,5.079604304690402,7.873167547164188
16,0,6.450210686945347,7.05296855944869,3.709755065699782,8.40917627239086
17,0,4.072897341935966,7.900463031130184,7.734574445045123,7.029174030768201
18,0,3.001285667275183,7.29434152854996,6.43626426303192,4.083220553880085
19,0,2.3542641464502094,6.0667672359290465,3.9914271801897145,4.68690968812176
20,0,7.534260673767317,4.393732490007467,4.118095115836606,4.19173380771118
