T,FC,x1,x2
1,2,5.033826799692789,7.393004189010596
2,2,4.657315324743015,3.1160489049354565
3,1,6.420517783512875,5.0851193305841695
4,2,2.157539518290735,5.046634403594023
5,0,7.708654391841604,7.78970588131664
6,1,5.58998250993457,3.626472247513378
7,4,2.728070389521349,2.551233769858003
8,2,8.556212929769398,4.707782117515089
9,1,2.042569151990375,6.6227982883536445
10,2,6.113388060329448,6.6698521929446795
11,2,3.11159463702426,2.6561511080450004
12,2,3.1384889187607286,2.6833476010331614
13,0,3.555883377857718,7.479532606168738
14,4,6.825141789532246,7.683011991055487
15,2,2.044929763077425,3.745437406472309
16,4,5.722733190383787,6.077849659659688
17,3,7.208711638378734,3.562022365150747
18,5,4.6070229243408,8.099924552684984
19,4,6.720074463663599,3.557400645283915
20,3,3.203577202293808,3.2233580978761855
