T,FC,x1,x2,x3
1,1,7.722225194765269,3.2173821279411725,3.158626883565287
2,2,5.11597821916196,7.228468112925704,2.4017431692824047
3,5,2.283286383217526,2.679446406018935,6.335907226232269
4,2,2.314015632513018,2.186706963306028,8.034960888154611
5,11,10.760250960264694,5.5026314795944575,7.481111329979142
6,2,6.402002828529232,5.256665856360132,6.749675684276022
7,9,6.350251711271804,7.878367441128312,5.192143619555951
8,6,4.785806006719621,2.807575152003668,4.906928877880296
9,9,8.08381800875699,5.050652950289712,5.624225574983921
10,5,2.1071055604064615,5.16278738210374,5.247775951170864
11,6,3.9267502722939565,5.316815519712685,7.749043848225051
12,3,7.415039192939458,3.4766781846379224,5.081168723019345
13,3,8.066845730140837,5.5073899987719175,6.488137581668776
14,6,2.240594910470672,3.6814384070252526,3.1496452785786504
15,4,3.9412786034637945,6.323493757861371,3.857921777964446
16,2,6.249840465796176,7.262036866057217,3.7243217003078986
17,3,3.949327062938432,7.242963590292053,6.386330057328377
18,3,3.698576456965065,9.08731408007186,2.2559866977591123
19,1,7.330896948042976,6.481725450021609,4.061020683973435
20,0,4.934558178881379,7.397520811838255,2.099497931052997
