T,FC,x1,x2,x3
1,2,2.2256498164279055,6.042846503419359,2.796758274592302
2,4,5.384048744934706,5.125260845065318,7.9611203316649775
3,6,5.128377468421684,3.3574540551662793,5.87081877481354
4,4,7.44128193155961,3.098627029854612,6.248550063757551
5,9,2.750270909333502,2.4008466168884026,7.912672345971909
6,4,3.3643715329741886,6.133720370095773,6.032442595738745
7,6,3.497178989514679,7.69535310425599,6.4492762025323565
8,3,3.052653069119099,2.3131388424160377,3.5604033982527894
9,4,6.4447570984764315,6.15700826024635,6.695675174173359
10,4,6.473145787710787,4.472673922536634,5.2680819285727765
11,6,8.548948814199102,5.155376768180186,5.027771858075138
12,3,8.815221492185156,9.90983500707016,4.9119863526949175
13,4,4.354259591864215,8.85498613281122,2.6541500671927154
14,5,5.95029003142233,6.056985496538453,7.9585085474307435
15,4,4.508379054203848,7.0595915803616,2.5654721890665115
16,2,7.164892744785303,3.0957964157648297,3.4023293342054446
17,0,6.4814468080225724,4.2177841384147,4.481048854405966
18,2,7.041192662061396,4.089654709140002,5.336144037867472
19,1,6.801079328265562,6.357207824870068,4.025507956944964
20,0,7.342510906694579,7.6719567911431445,6.5503926451660215
