T,FC,x1,x2
1,1,6.28944065807892,6.273346371848291
2,4,5.621672743800345,7.071852254980666
3,1,6.597718006315717,5.533503588542045
4,2,4.737659499125906,5.15666785951083
5,4,7.028921410549369,5.397464314380874
6,3,7.995715832205922,2.239851564262402
7,2,5.301935991162988,3.156228731853116
8,3,2.2055065514676953,6.855055895838689
9,4,4.262829826303127,7.713700173483424
10,4,8.698024450439732,5.366418269927408
11,5,3.012842597569034,7.52042211691325
12,7,5.651613839981876,3.45984994037754
13,2,7.707366841939749,5.48563502888722
14,6,4.858764203952587,8.101897275151138
15,4,6.126309014163204,5.637239102915987
16,1,5.861201563811033,5.039264014315439
17,1,6.039407241391098,4.289066454607434
18,3,3.0210301699270925,4.152645642764043
19,3,2.587859647230188,4.001270573431844
20,0,4.490726407056838,4.791432761285249
