T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,6,5.143948425997244,8.092208779438732,2.4563916387828115,6.650470852252039,2.541128199703259,7.019210700374878,7.222654524928637,3.3658807345377992,6.592498829021546,4.484214036733097
2,12,8.783817645167671,6.053168011963772,4.3024552415096196,4.372605094630768,3.260085052142093,7.076457239967604,7.204176486492093,6.096452641824164,5.317174973227271,6.780007457978824
3,14,4.900874806956714,4.357255705954345,4.087010189592692,7.236079540238953,8.640285963266154,8.037738794236258,3.9642399704015263,8.347879524721561,2.632216754873486,7.01380613502673
4,8,5.147412914205363,4.6117674439472465,3.3392790440492774,8.944472625957363,5.4341163568596045,5.86799759780402,3.229822616142143,4.255543757559121,4.17328827365954,3.0873374496604766
5,8,8.526387415082775,3.06880244140265,3.2396015302367553,6.143992426364909,4.485758894223204,5.871564660827958,2.946047468695965,2.6611174092282495,5.530490074917601,4.165630060368731
6,10,4.212902035160936,7.857433368382985,8.107170065595113,2.99375689027677,4.95390514099952,10.576564790787808,5.173862544710976,3.1135510370626096,4.792734610706025,3.3183468126314692
7,5,7.964821202766233,5.381262929777253,6.034392303247448,3.779252276197069,6.8453001946775345,7.1420911674921195,5.9681200776823875,7.473450882799119,3.0355917786343807,7.696632501268043
8,2,7.382950615062242,5.355942095157602,5.254898312886775,5.950644206136182,3.8971591854543726,3.623103714943385,6.098521826439822,3.84065158892348,3.2138288297057764,5.381838805692746
9,7,5.367525600947065,5.333722370830613,6.047980806615066,5.034925474790133,8.44355440517106,5.610740689864402,5.9809581479913305,7.27853011971982,4.494286860902513,6.237670662188239
10,3,6.0943185251350975,3.1988246449349793,6.336556107751411,6.662937525970708,6.589788353320129,6.261448648765698,6.391976647154161,5.073431383140658,8.813793686679952,3.377823963362023
11,0,3.2009414854906124,2.580845556514178,7.868514732720777,6.272823783196986,3.694119280477538,3.0750837458853524,3.409490577291275,7.6901649930456895,4.802615701708049,4.410781850672835
12,1,5.215569866322286,5.988045102074796,5.782682186432389,4.2403191544578815,4.097754751148126,3.16245747263764,4.004809634927531,6.019320869437675,8.037556752831206,5.0997751926847235
13,0,4.683627122809684,4.0214027525329055,9.138145898998326,7.201152140289219,6.993388768965217,6.261152130474289,5.735440049440056,6.187083326628313,6.401840332331014,9.068920526694267
14,0,5.066377071758489,2.5452427653875063,4.798106775609858,2.262374382937135,5.295130460965339,6.147877130547371,5.0612066492208445,5.801112275886421,4.19427229791705,3.1466013628618255
15,0,5.130318514148068,6.117738960392346,7.150788212376185,9.093204798448411,3.30236083760734,4.6746298025498785,6.580009299700302,2.1859202902693156,8.453703088304177,2.073542429023881
16,0,7.881840483988739,3.931011086456835,7.012217110708546,7.939779189741392,3.3224276009409692,6.103782309343287,3.1828231578956094,5.05314048048677,2.243199632561745,4.589787631331291
17,0,7.629221782305514,5.090408509607285,3.3816406056354174,5.354425404125374,9.659589370223468,2.3158012912689774,6.974971395981422,7.186975699139382,3.0498427047661427,6.1596370436941745
18,0,9.600469148570793,5.26362942092605,6.488337548184127,4.39489182664506,2.272631700158241,7.733789779402127,6.18264448256918,3.2785234923135724,5.434760796099774,5.3916050602817664
19,0,7.406895530544322,7.541585474056209,3.283095808396684,2.7214779997935317,4.942054060818125,5.015728924676188,2.9080736346883236,4.261272647630283,7.444555656496044,4.102947449185875
20,0,5.0693081419520905,7.380937216723128,4.878707130239906,7.062358033218531,4.347165083200361,7.706023163508512,7.5600966355874855,7.633943004520537,2.127774944456923,7.694773664452489
