T,FC,x1,x2
1,2,4.267923012142973,7.279260466128307
2,3,3.1044095338673765,6.682657615652692
3,2,3.5215038637714646,8.224902868352704
4,2,8.701198274084023,4.602663870669283
5,4,6.104311427872752,9.954260498927589
6,3,3.1729029572736955,5.249510494807513
7,5,5.1054879057275135,6.952358115907069
8,2,6.678920058081091,7.013986417139629
9,2,7.121267486558436,7.4931489569238
10,3,7.347190784772228,9.878036680406582
11,0,5.3201022031610155,8.345775014346906
12,1,6.4352428666692845,6.245820700159505
13,3,7.228995675221744,7.038632786322676
14,3,7.58766864387871,8.932737161627172
15,2,7.752695437739405,5.547358812761313
16,3,4.355000605652313,6.608505360712783
17,1,2.314728983369556,4.255272814485022
18,2,6.133853019101367,3.2699543145435954
19,1,7.039508421932224,6.639417451251386
20,4,4.588814282133059,4.4392748530890955
