T,FC,x1,x2,x3
1,2,6.9574889960513,4.028375441788071,3.1122650531165235
2,1,4.109842748349898,7.537046569846365,7.395990182712867
3,3,2.7713024962584893,5.516711034330968,5.533773053599185
4,1,5.21516763836985,3.4397015589055884,4.646300659300446
5,3,3.226739382981156,7.286250722381815,3.5189616897809968
6,1,9.559934867044712,2.704986481240633,3.0269599175348154
7,1,5.463618634114272,5.713054350276626,4.269922101055708
8,1,2.908110223124774,5.303308955533624,6.3296893222342065
9,1,5.376284756675416,2.938581967434441,6.222148789703525
10,0,2.424671428078661,8.315859061640008,7.742337757928659
11,0,5.715133290008597,5.759833891595376,4.683479371784012
12,3,6.169307855788318,4.820882879803687,8.434820403464986
13,2,6.855956246130713,3.29313776610014,6.472892128954525
14,0,6.183798294017389,6.330854292613867,6.466171664928037
15,2,7.427621231735926,3.2703128688486176,4.704645663971925
16,0,3.4281898514452496,6.169122264870655,3.9108663376540864
17,0,4.182529729944078,4.077761522023437,6.319975624880303
18,0,4.197744880778368,7.915483046216126,7.9945232507030015
19,1,4.8268584984563585,4.95322551211081,5.226319152485215
20,3,7.625247029632412,4.093350211259774,4.277230187683867
