T,FC,x1,x2,x3,x4
1,4,2.673883508835298,6.4359664357832695,7.696466997954468,3.2737983186331108
2,5,7.376579980167969,2.699759099723841,7.08234316731851,3.9232631046479916
3,3,7.215786197923542,7.316304506692477,3.459547940451237,6.810984364828603
4,4,7.431311345056463,4.250221292565481,3.5013760596808794,3.1412346207750534
5,2,7.960740297734821,6.352916797450648,3.0475475893012547,6.649761642004559
6,7,3.948906701970005,5.009324844942063,3.177404235130385,7.044347429190633
7,4,4.499704774745011,6.159629509572119,2.587047149282895,2.738288064378512
8,4,4.5373491973599895,5.572905184770979,3.4485216211356122,10.150523757192946
9,7,4.0857781702986555,7.394538633579305,8.40106663694368,5.953074449513169
10,5,3.162929292086158,7.103405864298905,5.911017497546994,4.109741384831521
11,3,6.561969955128955,4.6968778247519545,5.505724675945952,6.4113592613465435
12,6,2.0514936215337722,6.7677857478675385,4.304345793477458,4.46210783907092
13,1,5.155651346836022,5.20441827977689,6.944864888811129,6.137947942308224
14,2,6.644321920115292,4.012894674091994,6.407704937710466,5.963319353443924
15,4,4.622334291611165,5.963774769904715,7.287567206773287,6.046342418899485
16,3,4.515251719606699,6.731468527228579,8.562713835883509,7.546783813614663
17,6,5.899716072954797,5.508057607198095,7.8670605940556655,8.397232992611913
18,2,7.277613879579568,6.295433015250809,6.148090252962339,3.2318369595519334
19,2,6.139087653827563,6.607084349375694,6.058156515616761,7.904799073052044
20,1,3.639034573269278,2.7588663733199015,3.297892728252097,3.9933681657796067
