T,FC,x1,x2,x3,x4
1,1,5.019344199037142,5.6851587347718695,3.074541079695726,5.599258967314766
2,2,5.763761446709815,7.695602631753767,3.087189140668037,7.357541805801783
3,0,3.8071679681373074,4.692232264168786,6.551154374143334,7.741946908397032
4,1,9.800698075792345,4.076943176592545,4.262667290572725,6.652176503252112
5,1,6.066299138261648,5.497386020097858,3.02157903736575,5.8593531460455
6,0,7.017293139987174,3.0712418645649735,5.40409743834247,3.4004383993429474
7,2,6.7454943504767835,3.5321421855706165,5.16133121975428,7.652865178786649
8,0,5.004258635844138,5.004486768330207,7.055428529908164,4.032280561831357
9,1,9.4557657481099,5.1190078816018945,7.085647312008421,2.202871212714754
10,1,4.684553785790321,6.566531007650588,3.5357562046736497,8.79208323202947
11,0,4.440567430714946,5.972417030554856,7.22480784257167,5.535992455164945
12,2,3.1409427502439784,5.643490268520938,5.10860469147333,4.641719547672203
13,0,5.7639783176263695,4.597128873144504,7.580249223460444,7.129845468614789
14,0,4.408142965726108,6.2664228234789014,7.368481834942012,6.860176192408427
15,2,5.0974763444147735,6.059171361589397,3.0320319914621123,7.523897455159444
16,0,3.7496918316790073,4.249361548388011,4.4998475300396965,7.478971648786164
17,0,6.229443855509223,4.939117295617406,6.457704337061203,5.680898001571375
18,3,7.226669934455209,7.614456881699859,4.840520285358179,6.048625701763946
19,1,5.997892597276992,6.697722868230578,2.051354190059812,9.207784655587165
20,3,3.22721581547081,2.7547477917626653,6.195341000638856,4.0900872251295795
