T,FC,x1,x2,x3,x4
1,3,4.060238582189755,7.184496004456866,6.438144584942043,6.3403005723466075
2,3,7.131996702306678,6.273411997619565,2.7693413894360646,5.548621938405896
3,9,2.5050396437661377,8.21999440336143,4.769379771873016,6.717600027162139
4,7,4.153335769688017,5.309778925538506,3.6134050903608586,5.190579949518633
5,7,6.533806376718362,6.331350581856266,4.023114231144504,9.116833599044643
6,4,3.1809352036953276,7.016679652751252,6.297679775444422,7.084794237873094
7,9,7.775849723692984,7.198250328599636,6.1995355822266545,4.334480741110836
8,3,9.100424113599871,2.5383475973040515,6.190122754456484,3.137614820109327
9,0,3.943964587437421,6.560581679161599,3.089217930935914,7.714125509405095
10,5,3.3000410419547053,3.0298157612756373,6.199077126351747,7.708577566343314
11,3,7.025373263161159,3.720758030808687,5.706593666448527,4.511553490967248
12,2,3.4056128010624755,3.509453202360349,9.367238030068552,2.513131959468804
13,3,3.550968943642382,7.035153580086893,6.106403631039672,7.850355144141274
14,3,3.1578116908549045,4.669644227698877,6.139194288104568,8.600889658905878
15,2,2.3997022243956265,3.432697157766786,6.17342950353515,6.914639471062754
16,0,6.263671429937278,5.607383901269546,7.035687076472811,4.13362309164109
17,1,6.042602025373542,6.3792944585658695,7.2063321118445485,2.20787438222952
18,1,3.249399291600934,3.7464030882111907,3.150851934697416,4.130025292357692
19,2,2.654547581691216,3.1037249355450434,5.486173354336728,7.8004505591940205
20,1,6.304304745767739,5.860139585857168,5.2455328754888395,5.4082888453034546
