T,FC,x1,x2,x3
1,1,3.489088230101112,4.571921807775132,6.764296606253669
2,6,2.87402754092679,8.2931513575665,7.6623528476635006
3,2,5.201796242127616,6.117250997935782,4.790466723572609
4,2,11.17969794366217,3.065569343664712,5.1777664396475025
5,1,7.600170782781203,7.755037574904542,2.32239277743254
6,2,3.2427875057302917,4.605377966550428,7.923175507574641
7,3,3.2587399344237,4.9518130478761435,9.581634535370625
8,3,8.914383140196723,5.732414383582269,3.637558159862345
9,4,7.5461851793648265,7.044138992236597,4.002212991987593
10,1,4.085928645997327,4.081465311792554,3.612416418732143
11,4,4.30701805909871,3.2228564128781887,3.4468199930908154
12,2,2.5404804771119127,3.064645610849403,5.757152146137507
13,4,4.714036225877086,5.3332779359891305,2.5496386788770047
14,3,3.1371364567362954,7.697737654004803,7.304557886811654
15,5,6.541397240432223,7.309973714818004,4.786138702106916
16,10,5.018774082552671,5.215378742298265,7.461113125795375
17,7,7.160933725618987,12.889396116727152,5.5370293026252435
18,4,7.163356942738485,7.798991035612765,3.7583751951107693
19,5,7.225218781633754,3.055681630787743,6.1748769532307515
20,4,9.013521579852387,6.951419853955699,4.616773446940975
