T,FC,x1,x2,x3,x4,x5
1,15,7.652394902265658,3.5900588321284497,2.0026474523955606,3.9296894645117475,9.517844359681995
2,10,4.637814371324451,4.316250228788548,6.015275693923846,4.364843286630498,8.280936588701966
3,7,3.711832159673149,4.755639044652133,4.884181664406682,6.757680441016684,6.144089786776574
4,10,3.6636777355722026,6.618113452051277,4.942841389396664,8.702943343211702,8.126923527132561
5,4,5.982934591708906,3.6756288725542143,6.426062531983927,5.688867205198607,8.322125556106425
6,10,6.362864501738976,8.005219852755523,6.523300474346476,5.232333124475032,6.468441363692557
7,4,5.374637306017993,7.071800653971466,5.501793846525584,2.1647646263864044,6.24061877102565
8,2,3.440631786719579,4.336671625210751,7.101711423604014,4.078148838735378,4.3051398130201886
9,7,5.747397982652645,8.987110065583531,8.846627004148417,7.078749834449612,7.300281200062748
10,2,6.056002226964538,7.005883214100001,5.222212279697569,2.2806538133450336,7.0625182401826265
11,1,5.705529732947175,3.1173943088126475,3.647158206489425,4.436706088071868,6.271607175270413
12,1,6.422428866093031,7.218479120976472,4.966532119709376,6.956142444800606,2.7323200772373335
13,2,7.073795612722263,5.340590514412519,6.040491794209224,6.810021089416261,4.466154183725781
14,0,4.113874889583798,9.547530719589028,6.461910753172873,8.43942287160032,6.517812184775939
15,2,3.4065204406075855,6.119214599949965,4.981193568909405,3.2026244174823457,5.472460753023633
16,2,6.1483873321943205,6.241702419639972,4.111918236313337,2.5122021465860835,6.596447715544266
17,5,3.894035053809289,4.263953910586963,5.292791050558919,3.2732976854905913,6.555219128035982
18,0,4.176084200199715,3.4432876190260515,2.3066152307083083,4.128093777215967,8.43301098862959
19,1,6.128739030825985,7.047388113413147,5.286045094910024,3.978416249920519,5.203618442238419
20,0,5.005800371223342,8.318429595705336,4.803761463363266,5.505271080216004,2.0236633641034256
