T,FC,x1,x2,x3
1,0,4.366590478089427,2.5817782302056056,6.829056037035593
2,3,6.64095544361793,6.112944365452791,7.533390074289093
3,1,6.100262670793548,3.078886368129788,10.163520421730666
4,2,2.019421026471183,5.469590852338364,2.8366538844834466
5,6,8.277747791269714,6.03506045801126,7.9858205827285556
6,6,4.811472379346672,3.288869079325843,5.278272320318496
7,8,5.769943814890517,8.05902157322102,3.5084551358488616
8,2,5.195161025906918,4.288695372454201,4.107681377059238
9,2,6.068963100951454,5.1685773529476755,4.1427213788905775
10,14,7.182981861149979,7.4869287535816715,2.9008549080976573
11,5,3.4473020922816895,5.55403123052887,3.8491246651519218
12,5,7.829818943637685,2.7452893847412616,3.293641136619646
13,5,7.106943960415098,10.047578459773469,2.0750245643303002
14,5,5.044197002001525,3.158354895872865,6.7800462639829036
15,6,7.354561479330428,5.870721721376351,7.734409070871037
16,8,4.401159667064126,2.2093752502029713,6.992055607317009
17,3,6.043618068037741,7.557183289687596,3.8875434409761698
18,3,3.506886587325549,2.3395462689938706,4.874462790118694
19,3,5.4216056512967885,4.992123991745426,6.200046443945117
20,2,4.3641859543648165,5.344595821780288,4.811206244400494
