T,FC,x1,x2
1,0,9.220918734448107,6.387537448517382
2,0,4.290691580226593,8.090824757037554
3,0,3.337724310033793,3.5585143129754178
4,3,6.328578588446135,7.51742116273907
5,1,5.566375875899823,6.172506366609611
6,0,5.799653288223684,7.17600197526246
7,1,3.5221548166513554,8.510178685899564
8,0,4.612443374092161,2.0612202997404054
9,3,7.00237641799443,7.349993079930504
10,0,6.295962986078182,2.795274772933465
11,0,3.003150861858852,7.052684909694524
12,1,6.053207914538518,5.2215172078699545
13,0,2.4877719809657584,6.380603137920966
14,1,4.594011105397209,3.8355883358596365
15,3,2.1007333190564363,5.234268162485442
16,0,2.6974511617893824,7.527032925713678
17,2,3.00629663286903,3.117541132869916
18,2,3.3923320914649286,2.2627060104137917
19,1,5.455607242948581,4.798864060999058
20,4,5.362328822187619,7.237080527611991
