T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,1,8.770335457318495,8.011566224436807,7.4090798695807205,7.253068602832439,5.060114540886362,2.531034128605932,10.976204102013753,3.108262112702231
2,2,6.1839522277445305,5.1874131718990935,3.00804513147862,2.2503374938948246,6.714662249041679,2.0493892228117048,7.273561835491348,3.06694421123475
3,6,6.103692209730754,4.0045136255463785,5.668017514616077,6.690989813215076,7.003447959106727,6.455531932863361,3.539739520774524,2.91320530461773
4,3,4.166106014060187,3.0050672305390993,3.344551069477826,6.445472122674781,2.4354263366282076,8.39960540159075,3.611544511731683,6.130553162473776
5,7,4.624622449756241,3.377759773603139,3.780368621995138,4.0491640014167265,6.7964519317758,7.182013119587429,7.30422041334579,4.261921204295074
6,9,2.9142797186354334,2.1984424770571485,7.612410075861861,6.018398607717247,4.812928194315684,6.401332307546861,5.152040550351552,3.1916049890707394
7,11,6.7028396987990515,8.463485940050116,5.416254415533069,6.763459952161622,10.1392679613441,8.1920475630596,4.095450639943184,6.862960567954897
8,11,3.9123930628590085,6.014266556285586,4.824891046623978,5.398733529564736,7.594886127607832,5.20363924059414,8.091510478689491,5.046809957537017
9,8,7.422366018273083,6.648268670919919,7.598741442464808,7.043280009903913,4.400148714289737,5.668831812559196,7.23643638203808,8.603708722489422
10,11,3.902925129811522,4.175992400853429,8.86595170440999,9.240586028611377,2.5290754829390916,4.283356929485079,7.874067431644492,6.978366672435978
11,7,4.38496922757574,8.04538161696467,2.567277509197864,6.4553294411452375,5.64063989255196,8.544994174375407,6.079925001750631,7.094397246909998
12,6,2.978310018061046,3.16751044405966,3.374052420008231,5.081769388596583,2.062682030731493,4.107938391411496,7.025380781188585,6.171715125776329
13,4,6.10027794024547,6.042164924578891,6.228284985450431,6.3564108777769714,7.177728189833814,6.77730533768235,4.0776808615400455,4.559753019402441
14,5,5.101463547694024,4.8046391359881255,6.349798733818092,7.958924806352021,2.492345162677808,7.329027466335999,7.53624989467788,5.113051025197633
15,4,6.17399828588465,5.6851147900291075,6.456058339490316,3.3529793538414534,9.464737426466604,2.7988968051051764,3.580266387386298,2.6531664419196836
16,2,8.292836694670726,10.74201085271113,7.553384759292589,4.379675254504708,8.837365895230777,7.042985396830126,2.871446694871472,7.281691552908793
17,1,9.469081579117297,7.187252104512289,6.447895690825325,6.249328031704,5.731827857815504,4.861248899877192,5.1141861526391885,7.040883948618143
18,1,10.172909285870563,4.436833386978973,6.51755680299628,2.7649990696782467,7.608318247730151,5.511694558179663,3.8662480797124323,5.4120195923647705
19,0,2.086681255724498,2.7474362878742267,5.1034538026700496,3.572251205442051,8.112205625353708,5.262623158552168,4.155718890567311,4.054228746588887
20,0,2.0594203115269742,8.257016536494696,2.169071927187621,5.37186840661495,3.5804786791497047,7.445127069266359,6.0943932228441735,6.37970244006093
