T,FC,x1,x2,x3,x4,x5
1,3,3.6113520854769585,4.198240816689843,2.029512237259246,5.934901618387907,7.318100181859906
2,7,3.698688197956488,7.04082684220053,4.085330798760131,6.536814503762488,6.041420076231825
3,2,7.021420463313358,7.059064178574931,4.5729663543401164,3.2095960302894766,2.7584253390687468
4,4,3.2635345673894687,5.817717245318062,6.49941607212488,5.29391523758431,9.23387931135856
5,3,5.8647958871370385,3.2254176641302026,5.011625625940501,2.6438840764407407,4.144163528768332
6,7,6.047758765411908,7.185998935227205,7.0351639744602705,7.863312094607588,6.798422335628806
7,2,7.062729107463235,8.251183423508053,3.344151876249219,6.600197958845152,5.44574800734738
8,1,7.310103511765997,6.514816147564259,8.001431560573126,7.679935040503799,3.371365587087113
9,3,2.9757597504833067,2.97173057509076,3.131030010216683,6.159188047780099,4.565699301785133
10,4,7.418118129624283,6.5786828633406635,6.15515514628442,2.1751611329766742,2.274363154147458
11,8,3.2987760020694075,7.8246110852312825,2.470080983721276,6.245448304450603,7.848083879079359
12,2,6.274658520591321,6.262467572464246,6.599061547399416,6.243936877713256,6.245572402771895
13,2,3.5962640341295122,6.58972267299071,6.959780956427891,5.014019702889049,4.593985407785244
14,7,3.0812835253102984,7.103101599074911,5.204601992827594,6.066203094541925,3.1099292902300406
15,2,4.983895388763553,2.3625258762195163,6.688507560643371,4.873053847086145,5.987448604863157
16,5,8.80427176825349,9.547552069889118,4.372289907334044,5.339603725355088,4.254335700828091
17,2,4.017786866991737,8.425045175694708,6.353338674515627,4.669275375993025,2.106688075912224
18,4,7.369644168576397,2.342247333547723,6.036902889445204,3.1725867035207966,3.8385597738825714
19,4,5.09252748900635,2.244951075477325,5.787359731510183,9.04876965349659,5.051045036831952
20,2,6.633158027296073,3.081616253291645,6.189493827749457,7.475845360250419,2.33597429665421
