T,FC,x1,x2,x3,x4,x5
1,2,4.07618479409682,7.541811307382206,2.5595841209308574,4.984501963016559,7.627007122533617
2,9,8.938454113158134,8.611221247251072,2.141527955558996,4.665026115745639,3.4358967489279695
3,7,8.285735418873005,5.405348719822705,2.5053850274924727,3.87693565636925,3.6718365191887434
4,5,3.440245718584589,7.107494502884676,6.277888221559579,4.787888792804494,10.043766391459826
5,10,7.278778962449059,5.116718112560636,4.773074964264017,3.1775818037837427,8.086834528066996
6,8,3.270951570173752,6.5311235781658965,4.861612436367616,5.926620738652369,2.3379333365143036
7,6,4.93256656058076,2.892488968454875,3.0582383893627942,2.3741621145109524,8.517997061827183
8,5,5.047916974490308,5.475202927574146,3.1126004489062495,9.069421570078626,5.356561305205877
9,2,6.291639431875266,7.849471290945539,4.59712008171054,3.542331987985212,7.210609089167285
10,7,7.700001304931931,9.27205720691172,6.768769895530073,5.408913503347914,2.099511417184816
11,5,3.2916670987673973,5.042823318523047,6.154573585076529,8.166463879082425,6.068628731273617
12,1,6.069078763950672,3.1147337774652653,4.473331547466297,2.04350754449684,5.972312373384964
13,1,6.756043634693242,4.126932466308587,3.2808338911577737,3.010414296792715,4.368316703799508
14,2,7.900662953589148,6.625444317915341,4.650880989335446,7.951277053970293,3.1951993565832346
15,1,7.439678164119555,2.126188040550904,3.7132907618475928,3.4002758429034277,7.38560054359914
16,2,8.094625595087962,13.391149656684938,4.04698555732571,5.793286098314113,5.238782241584319
17,1,4.774032171879912,6.698602982001306,8.420456976819862,5.24442849832851,6.585440556562106
18,2,6.304504896965886,2.4066330709234176,7.280232633592277,7.726997402277303,4.820595843770676
19,1,4.492916343077561,2.0482171644071543,3.1612997579603954,4.409277317358249,7.504527699174566
20,0,8.11192943572326,3.088463411671099,4.174021241895307,2.3263850018623273,5.436938264235349
