T,FC,x1,x2
1,5,4.025007859842493,6.159616627512398
2,4,5.5392453600526785,3.3032700544004014
3,1,5.6231555893427005,3.4707787514283988
4,3,8.69906672677794,6.018589324377409
5,4,6.264629454536725,7.06662233745796
6,1,7.3022350271979235,7.1750055580865215
7,1,3.1437388746973127,7.428266559737635
8,2,7.560526027361505,3.3043447122834486
9,1,5.084517095860613,6.58317990981615
10,1,6.172805018712672,6.053785054870783
11,2,4.19651936926934,6.074710469671148
12,1,3.120801194474628,2.3922015727897366
13,2,7.681274568360852,4.329860291700166
14,2,5.152910766174763,5.681395783434436
15,3,2.340671671664978,6.686251357697419
16,4,5.106195561675937,7.708991544780815
17,0,3.532783718760185,3.998290408771691
18,0,3.304232081325535,4.832597158508185
19,6,2.6121143673905367,2.6789170215961597
20,3,5.322126954242612,6.119991774729114
