T,FC,x1,x2
1,0,7.855302169006996,5.1000172161408655
2,1,4.535402861738227,5.058609793194867
3,0,4.172043477782842,5.374470034157231
4,0,6.157498555587984,4.238243185598759
5,1,7.024461240508976,7.453081256973076
6,1,5.148033134233153,2.6114845138394664
7,3,4.813442495456301,5.58846592981469
8,1,7.14175098606132,6.36017990434535
9,0,6.074207235509883,4.153651451813145
10,2,3.577400237940732,5.301366410230198
11,0,3.3807046788324597,3.510261921286203
12,1,5.040765356087726,6.011605645513523
13,1,3.2052377666298106,4.801573954922194
14,1,6.213092572234657,5.826660822147662
15,0,8.481351350908533,7.0573747970675385
16,2,4.829862065545919,9.108086279174294
17,4,4.3898846110674725,7.749794637556238
18,3,7.311431066637668,4.179258956739459
19,1,4.539337447775154,2.322178013985379
20,1,2.301838007832399,4.405333680505122
