T,FC,x1,x2,x3,x4
1,0,7.406520800717545,8.564634543494046,8.540631658726163,6.917746881112129
2,0,8.23094771046626,6.096058971717168,4.621487333097548,4.811548107771149
3,1,5.681157650408806,7.143840071562744,4.098450250338287,5.032886015624904
4,2,2.111385683331633,3.2624276357740976,6.309988993680871,4.783893538118421
5,5,8.047812453330181,4.855973577263639,6.483254937262325,3.8638219794088777
6,1,7.028127777937693,2.757450862024245,5.881827933305639,6.284797028551775
7,4,6.553794809356835,5.793857696336722,2.3272590354352305,2.91332255855861
8,2,2.8169029475975966,7.832246595604904,5.09902177273517,10.77566183259918
9,3,5.36252860039273,3.6315622228192392,3.6293100384221457,3.075440407847965
10,3,6.445112062404514,6.22894111339847,2.5110150342615647,3.2263434376597266
11,3,2.830171703248401,2.195186690329578,6.036730964520899,3.2067623232466094
12,0,2.0776252642721573,7.753011686943498,6.307013235214157,6.182190301785711
13,5,5.052074722704837,5.854817746918103,7.1138657577938655,2.1057166012224973
14,3,4.332054455281162,8.822859440507276,4.3667746520501565,6.43944944239682
15,2,5.4686554271308525,4.179506363647346,5.361732420922163,2.2011475148596498
16,3,8.590437251364651,11.235162785189665,4.53471680973249,3.136751236302231
17,3,5.210630149625618,3.8515078338480673,7.5720514946217765,4.837365363391502
18,2,6.345108914081068,7.2397175554544235,4.829718803007015,8.175296294083763
19,3,3.3611674524225066,3.4099547760838402,8.192554018651219,5.188563935426007
20,1,7.829014057607604,5.427692908021858,5.882638896218216,3.278202544276833
