T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,6,5.508899104566348,2.0413594904834924,6.923489644664274,6.968641225977711,4.1954061055880265,6.644887796945913,5.470737268319088,6.770793163282635
2,6,5.885819142407809,3.2087664669151668,4.024339926951126,4.7056802761375085,5.171425007983379,3.446370521307278,5.239954820124258,4.4017530418668285
3,4,2.4993868795629495,8.102110855273587,4.708326697987431,5.907263952758726,7.426370914276063,3.418580632678371,7.1403518691302015,7.326880635043278
4,4,7.898556212014082,7.479343550309336,7.034728459417218,2.0402652027296933,3.8286294205670655,5.161297192323366,4.791093065985134,3.64360435722467
5,4,5.470255113517032,4.281664922470839,7.074955686693937,3.0028323771905563,7.0193688959874665,6.9664508712881,2.5581675365369656,7.116575360685374
6,4,9.386778755847224,10.26486689621732,5.0866341140965075,7.711236351868694,6.641139680988077,6.1724465795214565,3.0049335257932905,3.9414708190948047
7,0,5.197536161128193,5.1648748762294705,5.411956476478559,5.491536762423575,6.1048255638322395,5.932806428911451,7.524600601387231,5.439652145107377
8,0,4.184764733793523,4.165076989780245,7.433410185364195,6.959944696540551,6.638534138010894,3.3548608243502547,3.3497165352430267,2.0263122910782356
9,2,3.6065767798977237,8.221067345499133,4.977404533648981,6.637516411200816,5.42686069247962,7.06461151056835,4.9121450412246395,8.091913831372079
10,0,5.685499749891804,7.944835535328003,3.6168025605417427,5.967500086084443,7.70761167688234,2.481803633871419,3.3267854544296123,5.380014225981887
11,4,7.6126809721015345,6.024525652591323,7.092531333345682,7.874892994804564,6.341405714477309,3.5846817717402994,7.297662955486921,2.0050153334118623
12,1,6.47707075559283,9.125151876976323,5.163878384234527,5.571662778907621,2.8529806415467376,2.5016352253829885,3.3927895824376577,4.3373945550733675
13,5,7.030895574381332,8.679958214229092,2.370140251159214,6.205785654720233,2.255285032754309,4.380863509505469,3.452991587266772,5.927412308607893
14,3,4.2900092884221275,5.255468590693108,7.390787288005744,3.9909323743974214,2.0169336133392406,7.025475941380289,3.071292444204162,3.8083055129128627
15,2,4.028581870713378,4.982206055679855,7.336178354549505,6.393412127903032,7.1735819375127035,7.095435511721384,3.156851158331609,2.4619734859886355
16,2,7.532148561118403,4.000373389712175,6.1125915202821615,7.454781832838254,8.13736207122357,5.120872792620325,4.33703897134427,7.001002336004912
17,3,4.38783911019951,2.9961841845284045,7.547803125110844,7.576260268603271,6.124642933675356,4.11750754863762,2.772534381654797,5.698285433433923
18,1,6.073214073161622,6.793763182325957,5.984259566725353,7.050112187091374,6.515151026428269,6.64461466037828,7.392748092729426,8.91441102944185
19,3,2.1925724168555214,7.2639302747715915,4.654855152622103,7.844429374827619,7.211376932927239,4.482664260995509,4.090786822222199,4.4319307417209055
20,0,7.1590187087689126,4.457230013198677,3.7263055878449953,6.129452178056277,5.248912683755528,7.324892683029656,4.704207536276777,3.711733589005059
