T,FC,x1,x2
1,0,3.696629822724658,2.9308369953491495
2,4,4.39647720100603,9.069732603150957
3,6,8.976873564703787,6.131468478332335
4,5,7.397916077353465,4.0069123868875085
5,11,5.3112742072872186,5.897338098875273
6,3,2.4724336813486945,6.593840331568882
7,4,6.20797510553368,4.047610332102333
8,4,7.263957015101414,7.377563704446995
9,5,7.2513299969402105,5.1894975237332925
10,4,2.4049036324769335,5.106791541179656
11,5,3.217816683980333,7.716549628815052
12,4,5.92815234105967,7.212689560522783
13,4,6.690590367062339,7.80563516412011
14,2,5.487641538953849,5.5463516506578046
15,3,5.279206095260351,4.347946139277092
16,1,4.024844036845945,5.902219313207907
17,5,3.0693814378518596,2.205419264494837
18,0,4.384565047260919,4.082065272362045
19,1,7.457779981713104,5.537122436473126
20,2,5.068554873104191,6.699370198495
