T,FC,x1,x2,x3,x4,x5
1,2,7.711906044018432,3.410925330289828,6.062998547461911,7.478374231280007,5.053872238191
2,96,4.368265074991015,3.8256136141434984,6.551797598907506,2.2877011465940926,8.45492884828749
3,20,4.347523116013215,6.8003913794882225,2.1436301159001188,7.769235276006223,7.409295283829623
4,4,4.088495973784125,2.4547955606148957,8.551524996711747,5.00783687171032,7.858703106087653
5,2,4.080539719536025,2.008197281794097,8.041424377709669,2.1451401968379837,7.052394948066976
6,0,7.4375302903010985,7.625106369210835,7.057732211197209,3.2523789528643627,3.227221817584804
7,0,7.3784062066617455,7.5533859591640455,6.099319825991879,6.209552226405801,3.5106319457277655
8,0,5.239458350069592,2.7336516277772427,5.683932798066289,2.8879972470141677,7.307507598904628
9,0,2.1197875739051835,5.248744361907336,4.076902570494606,3.350608380185917,8.726158944745206
10,0,6.886956998841447,6.024931245098716,3.390821678164347,4.122193667157894,7.150588361871739
11,0,5.353167656532706,5.529346204243519,2.130099061670975,6.14612849304381,4.358306179504997
12,0,8.406954822073194,5.949525467667663,7.621666940399751,7.247591420115312,3.84769381169532
13,0,4.486132036646492,7.5130727783192945,3.187089978323746,4.304125628094395,6.448833509478786
14,0,5.066048155423672,5.826660897290908,6.824367523776857,8.478353019633987,2.813401176762382
15,0,3.454496702927151,7.081242374545992,2.196451274977025,8.755520405188834,5.001910441858949
16,0,7.926431512876068,3.378532306311583,4.068780927131149,7.223508475900724,5.814135795443763
17,0,7.347545614344037,8.90824833090995,8.279258947666511,5.0861808110942786,4.8356006609229825
18,0,3.056728235314259,7.25394007367093,5.655921572475567,7.3487257376237745,2.044097320131425
19,0,6.424227878833118,6.80836220570612,3.7109995301087295,6.583635710058071,7.120726509768049
20,0,6.869149310033308,4.566213601441362,4.302160401100282,8.527400896171514,2.344995398665927
