T,FC,x1,x2,x3,x4,x5
1,1,6.037537490289645,5.061487823495942,7.47473024157137,4.40588176122268,6.4348277958205795
2,1,8.18886952903253,5.057692538077866,7.052797325699527,4.610388078258129,7.080317426312059
3,7,6.173023126095623,5.085413407122672,6.573624718352973,4.5126120709764965,3.3289134144143118
4,2,3.122855439282441,2.6298577047450693,4.6754607689505665,3.6323437413430857,5.31683343197374
5,2,4.224618633273931,2.5969825726050715,4.031356488496874,4.206448935066823,5.2135264883361225
6,2,6.51221870299444,6.584964717700709,6.332261409942684,2.2893422093168057,5.454691730197942
7,2,3.2825532095088175,7.025197483228352,8.149374168109084,6.692798730954994,5.144746561369583
8,4,6.109704450983581,7.7836124263507465,3.9924979138709196,2.0579159047955384,3.3126728948410213
9,6,5.679425227330404,6.053494455393968,5.861723603736087,5.287437276993227,5.9584806717896335
10,3,7.194504401538705,5.208259747934959,6.425917959441704,6.006393855671729,3.200651841245851
11,3,8.3546479227811,2.005656201996847,11.084196094746074,6.934166286258301,8.562593652717382
12,5,3.1689436556212636,2.180335585473939,6.354781142027167,8.219438573535943,5.297974115678269
13,1,7.088666513867823,3.1772049191695655,3.6908942205335027,6.456825573452401,6.243097991823157
14,2,3.30953396371694,8.258410593532563,4.199627173173839,5.4878966000534195,5.763675170956199
15,4,6.534478783391181,5.248882233646445,6.2321801712652505,7.6726895659244505,7.214530193758596
16,5,7.404845529197167,6.587582013973502,4.52986321718499,8.433999153345047,8.789574540907413
17,0,11.258362475313216,8.325866802228514,7.68258635507292,2.0368632240589566,2.9653172605631006
18,1,7.842034890992112,3.85422092897125,3.2535135806622146,8.754053536993101,3.5592255073446166
19,0,2.683154284299694,6.416943474795032,5.041301226312705,4.302074523351855,3.4598261265576564
20,0,5.412603970531902,6.490744650320993,5.317053577401759,4.2516407691991445,5.515559855441925
